feature,importance_mean,importance_std
% hemoglobin a1c__min,0.00653084701153499,0.0019165012126907408
var_urea nitrogen__cv,0.006443339346221566,0.0016668093081337093
var_systolic unloading__std,0.006417751000780436,0.0015175188529978649
atrial pacemaker threshold [value]__mean,0.00635687610317115,0.001884116196342683
var_respiratory rate (total)__std,0.006348669928248296,0.0032654564520164667
pulmonary artery pressure systolic__last,0.006236916746117482,0.0009308036733024443
heart rate__range,0.006142098124963713,0.0017781673547847656
non invasive blood pressure systolic__min,0.006136204599337347,0.004563726977306769
var_bp cuff [diastolic]__cv,0.006112332090470884,0.005394636472304565
non invasive blood pressure diastolic__last,0.006009754903935649,0.0017759182305319182
blood temperature cco (c)__min,0.005948283193604675,0.0020045252996064547
var_heart rate__cv,0.00588024654333541,0.0009172761562216519
temporary venticular stim threshold ma__range,0.005823698537958078,0.004050619766706967
ck-mb index__std,0.005798856208419046,0.007055899358047176
"sodium, urine__last",0.005793634097104494,0.0031977089681632367
hr alarm [high]__mean,0.005707916869956087,0.004655941507090408
lactate dehydrogenase (ld)__max,0.005679941273628275,0.00666055301591279
chloride__mean,0.0056447293230503124,0.0023343093279879503
var_temporary atrial sens threshold mv__cv,0.005630107411369645,0.0014109069685450135
spont rr__last,0.0056165299219519405,0.0012208575560488022
glucose__range,0.005586167074737469,0.002207964652073797
o2 saturation pulseoxymetry__min,0.005569381716940725,0.002102240977735178
hematocrit__range,0.0055138781338263994,0.002022800505497407
lowest heart rate__min,0.005435994073649764,0.0028556382899300576
spo2 desat limit__std,0.005412494572734405,0.0031983355078071822
art bp systolic__mean,0.005350127643320946,0.0023127171756637597
pulmonary artery pressure systolic__mean,0.005348337205155973,0.001574998564065604
chloride__max,0.005324912305830809,0.0030502730211342498
atrial pacemaker threshold [value]__max,0.005321555234271469,0.00370949453503232
systolic unloading__last,0.005318645772253339,0.001627592356787481
var_sodium__slope,0.00521047346645247,0.001214145485060537
spo2 alarm [high]__max,0.005149971576794243,0.0026332088073387134
temperature fahrenheit__last,0.005138557533492483,0.0040346274489079705
o2 saturation pulseoxymetry alarm - high__min,0.0051195341279896,0.0039781551930523395
pca 1 hr limit (mg)__min,0.005108194686278078,0.001870478481263805
hr alarm [low]__min,0.005074027157962946,0.001439829148015554
var_bp cuff [systolic]__cv,0.004997933535951371,0.003285743389129763
heart rate__mean,0.004978686325677839,0.0017148894505267618
spo2__max,0.004975627660479298,0.002405827056199362
sodium__std,0.004973464214363265,0.0018049811599205753
respiratory rate (total)__last,0.004924823977547987,0.006105483068597312
platelet count__std,0.004887523182444254,0.001122372209962358
lactate__range,0.004879018601160623,0.001464479710640234
lowest heart rate__max,0.00487633294391312,0.0029558406961782174
"temp/iso/warmer [temperature, degrees c]__min",0.004832168802510295,0.005546705434754674
atr stim thresh ma__mean,0.00483075137229636,0.0013707916118284892
spo2 alarm [high]__mean,0.004816577070156947,0.0031305677076323294
age,0.004813294600187756,0.001219298190214877
vent sens thresh mv__min,0.004802178963246906,0.0045687297449918465
spo2 desat limit__max,0.0047909141231255335,0.0015829472332888922
var_arterial bp [diastolic]__cv,0.004788750677009524,0.0012196184887425237
bp uac [systolic]__last,0.004766370199947234,0.0011078985286221421
var_temperature c (calc)__cv,0.00455368106626568,0.001015947205991697
lactate dehydrogenase (ld)__min,0.004497356865659041,0.004195771530174373
"var_hematocrit, calculated__slope",0.004492283957524945,0.005578730008442438
arterial o2 saturation__range,0.004479154077648428,0.0020876480585516537
bp uac [systolic]__range,0.004471171707496202,0.0011920869456773446
bp uac [systolic]__max,0.004447224597039634,0.0011057102973624441
"var_temp/iso/warmer [temperature, degrees c]__cv",0.004335769821269597,0.002720549219983383
ventricular pacemaker threshold [value]__mean,0.004268479186902474,0.0017009759467717582
"potassium, whole blood__last",0.004265420521703933,0.002174102412891437
var_spo2__cv,0.004249008171858248,0.0018546333641213132
pulmonary artery pressure diastolic__max,0.004235132276079722,0.0004506571475883625
var_pulmonary artery pressure diastolic__cv,0.004233043431553884,0.0003566066507959501
var_systolic unloading__cv,0.004211259767213304,0.0014847998184887277
hr alarm [low]__max,0.004210066141769953,0.001807840430376063
"temp/iso/warmer [temperature, degrees c]__mean",0.004209320125867877,0.0052017176398179805
vent stim thresh ma__min,0.00420312819388069,0.004285290746476142
spo2__min,0.00417269074507598,0.0031479663843804744
var_bp uac [diastolic]__std,0.004157024411132438,0.0011688731469614506
var_creatine kinase (ck)__std,0.004153667339573119,0.0021332686193369084
var_heart rate__std,0.004071530988754702,0.0028181906098331145
var_bicarbonate__std,0.004052731388022335,0.0019091848700583303
temperature c__mean,0.004020130493101704,0.0043403272539519495
chloride__min,0.003999316649433804,0.0028520682843235497
arterial bp [systolic]__last,0.00399260250631508,0.0013710674399508532
respiratory rate (total)__mean,0.003987081988639729,0.005589468151262454
smoking cessation info offered through bidmc inpatient guide__last,0.003909943944365213,0.0021678469847152167
spon rr (mech.)__max,0.003867421037946972,0.0033626610257588693
pulmonary artery pressure systolic__range,0.0038433247243099267,0.00043127414807567877
spon rr (mech.)__range,0.0038066207419278353,0.0030818688691100576
pap [diastolic]__range,0.0037391809043802347,0.006411900827395138
atr sens thresh mv__min,0.0037143385748411584,0.0032657149878005296
var_chloride__std,0.003650106605672487,0.005208753048813802
var_temperature f__std,0.0036401845941749,0.0008954787516157947
pca 1 hr limit (mg)__mean,0.0036369021242057984,0.0011054108445507542
temperature f__range,0.003630933996989194,0.0023867905084732697
var_heart rate__abn_high_ct,0.0035957220464112316,0.0015991154328386982
vent stim thresh ma__max,0.0034512187661793316,0.004341806849844561
ventricular pacemaker threshold [value]__min,0.0034492045232437096,0.0022689738669422143
platelet count__mean,0.003442564981715246,0.002994065554316619
smoking cessation info offered through bidmc inpatient guide__max,0.003439879324467765,0.0017585658974039018
var_hr alarm [high]__std,0.0034139179710755306,0.0011463869002238574
bp uac [systolic]__min,0.0034126497440420734,0.0010341446155462022
nbp [systolic]__last,0.003397804027590734,0.003123458926237773
blood temperature cco (c)__mean,0.0033657253438015068,0.0017093539609420183
hematocrit__min,0.003342076639705738,0.0015712292586600575
arterial bp [systolic]__min,0.003341629030164528,0.0019218086332221406
bp uac [diastolic]__std,0.0033407338110820195,0.0011060648079487833
bp uac [systolic]__mean,0.0033214866008084874,0.0012929807768307508
var_hr alarm [low]__std,0.003316562895854802,0.0023413128394525157
atrial pacemaker threshold [value]__range,0.0032884380963465578,0.002556992189456792
temporary atrial sens threshold mv__std,0.00327553202124069,0.001072045918106955
temperature celsius__min,0.003265610009743081,0.002942930714006524
current goal__mean,0.0032521817235057647,0.003490652820497369
"urea nitrogen, urine__mean",0.0032402454690725114,0.0031723325470978995
blood temperature cco (c)__max,0.0032321884973300907,0.0015976141108586205
bp uac [diastolic]__range,0.003221371266749995,0.0018185894743771823
var_respiratory rate__cv,0.003209584215497241,0.00044992964321686633
atr sens thresh mv__std,0.0032086889964147323,0.0014873025019610836
var_creatinine__std,0.003206227143937901,0.001305049813491752
sodium__mean,0.0032019748532960968,0.004151583973870131
temporary atrial stim threshold ma__min,0.0032004082199016846,0.0014951348570266022
var_blood temperature cco (c)__cv,0.0031931718656515564,0.0010982510190292781
temporary atrial sens threshold mv__range,0.003184219674826716,0.000676145066919787
creatine kinase (ck)__min,0.003179295969872986,0.0016708674659166088
"urea nitrogen, urine__max",0.0031758642967234297,0.0031166567455279443
current used/ma__max,0.0031543790387436933,0.0027174078385216356
var_heart rate alarm - high__cv,0.003147217286083759,0.0016934046908473775
var_creatinine__abn_high_ct,0.003138265095258852,0.0015725240621234635
art bp diastolic__min,0.0031237923867585725,0.002328864567397067
atr stim thresh ma__range,0.003112751351407894,0.0015718695443043365
"urea nitrogen, urine__min",0.0031029785430906954,0.00330404282655568
"chloride, urine__last",0.003081045675569727,0.0037883963925241975
respiratory rate (set)__mean,0.0030633650986905624,0.0019387186715386412
var_glucose__std,0.0030259151004064177,0.0019941502595556765
ventricular pacemaker threshold [value]__max,0.0030133820332515215,0.0022451165396106375
var_vent sens thresh mv__std,0.0030006997629161924,0.004912065706360874
arterial bp [diastolic]__min,0.002996596675454799,0.0012128156433867405
var_white blood cells__slope,0.0029857048432845533,0.0021976336533106977
"var_potassium, whole blood__std",0.0029836159987587153,0.0016551050933805282
epidural infusion rate (ml/hr)__max,0.0029766034492792358,0.0010811622945711779
nbp [diastolic]__last,0.002924083929773169,0.0027784768668528493
vent sens thresh mv__last,0.002911177854667213,0.004705601382060508
glucose__max,0.002908268392649149,0.0008430075882736713
atrial pacemaker threshold [value]__last,0.0029079699862883503,0.004143386658809929
non invasive blood pressure systolic__std,0.002907671579927462,0.0008905634440671571
var_ck-mb index__std,0.002887305345800861,0.004371691133506622
var_creatinine__cv,0.002875816700908884,0.0007980353353691377
"calculated bicarbonate, whole blood__min",0.0028714152070866694,0.0033266966677410396
gait/transferring__min,0.0028545552476997305,0.0028280424034401713
eth_OTHER,0.002847318893449624,0.0021065412807917162
"var_temp/iso/warmer [temperature, degrees c]__std",0.0028261320418306647,0.0027456881679976397
arterial bp #2 [diastolic]__min,0.00281538941284083,0.0007539715703342919
current used/ma__min,0.002776521984342706,0.0028766439698526313
bp cuff [diastolic]__min,0.0027764473827525116,0.005491515394768253
hr alarm [high]__std,0.002763615909236794,0.002337338159465035
var_atr sens thresh mv__std,0.002751679654803563,0.002624432137506668
nbp [systolic]__range,0.002712290015174035,0.0012975740390701338
current goal__std,0.002685060434748343,0.0030186554883792106
arterial bp #2 [diastolic]__max,0.0026673052562789625,0.0011927071501549172
temperature fahrenheit__max,0.0026599196988483786,0.0013462907514837693
respiratory rate (spontaneous)__range,0.0026391058551805237,0.002524064710594701
"potassium, whole blood__std",0.0026291092420926755,0.0017013511742064863
"hematocrit, calculated__mean",0.002620380856038462,0.002096012483753796
gait/transferring__last,0.0026196348401363646,0.0021842148463926143
arterial bp [diastolic]__range,0.002561221795003865,0.0014727287455425894
stack_prolonged_los_proba,0.0025575663170837037,0.001069186066090954
lowest heart rate__mean,0.0025458538674211217,0.000541740927634305
pulmonary artery pressure systolic__max,0.002519295701307289,0.0010358638323361576
spon rr (mech.)__std,0.0025157894265675383,0.0028119928275334837
pulmonary artery pressure diastolic__mean,0.0025150434106654186,0.000936555434960635
"calculated bicarbonate, whole blood__max",0.002477668013971468,0.003255018398020988
arterial bp #2 [diastolic]__last,0.002457227178254606,0.0013427816777914301
gait/transferring__max,0.0024537955051050497,0.0012237638263372448
bp uac [diastolic]__max,0.002451706660579256,0.001704080141837834
lactate__last,0.002436487936176901,0.0006777850694187848
bp cuff [systolic]__max,0.002416345506820927,0.003148122722450707
"glucose, ascites__last",0.0024150026781972088,0.0013722280786361923
var_temporary atrial sens threshold mv__std,0.002408139331898074,0.0016086203216946196
vent stim thresh ma__range,0.0023630799714127403,0.0018111456493265772
pulmonary artery pressure diastolic__last,0.002344280370680485,0.000948758299475179
arterial o2 saturation__max,0.002327420411293546,0.0011943554903676692
arterial bp #2 [diastolic]__range,0.00229384969570019,0.0008170960525667644
pulmonary artery pressure diastolic__range,0.002271916828179199,0.0006925060085838829
lowest heart rate__last,0.002256399697416045,0.002546373024153984
bp cuff [systolic]__min,0.0022505807733798735,0.004500134371799155
lactate__std,0.002185602788309149,0.0005397861765061907
spont rr__std,0.002151733666354927,0.0018828033757545828
creatine kinase (ck)__max,0.0021466607582208306,0.0014803571021926895
pap [systolic]__max,0.0021222660382229862,0.0008988061260617351
var_art bp diastolic__std,0.0020981697245859186,0.0025094550400867476
lactate dehydrogenase (ld)__range,0.002066389447157602,0.0027790561954746415
epidural infusion rate (ml/hr)__std,0.0020566912404305525,0.0008891354592542435
atr stim thresh ma__std,0.002040278890584912,0.0016291694599861945
baseline current/ma__mean,0.0020352059824508607,0.0011977136359271404
nbp [systolic]__std,0.0020313266997600498,0.001061566064728601
var_lactate__abn_high_ct,0.0020272982138888505,0.0009588566505857432
var_arterial bp #2 [diastolic]__cv,0.0020258807836748714,0.0007898890704667411
arterial o2 saturation__std,0.0020128255053885936,0.002710700056363719
temporary atrial sens threshold mv__last,0.001999770227102271,0.0019042501882691005
epidural infusion rate (ml/hr)__mean,0.001997532179396022,0.002288818263048234
nbp [systolic]__max,0.0019866403472257542,0.0007099938418004566
manual bp [systolic]__mean,0.0019660503083284596,0.0008076107259703775
bp uac [diastolic]__last,0.001965751901967594,0.0007812970085146325
1,0.0019631408463103737,0.000511617194374919
med_cls_insulin_any,0.0019631408463103737,0.000511617194374919
manual bp [systolic]__min,0.001951204591877187,0.0008126179696786963
var_bp uac [systolic]__cv,0.0019283019036834715,0.001037565412309263
manual bp [systolic]__max,0.0019215131589746192,0.0007900669286087839
hematocrit__mean,0.0019163656492503067,0.002938558045457047
temperature f__std,0.0019084578806882525,0.0008593095363758422
temporary venticular sens threshold mv__range,0.0018989834787319416,0.0017452344867324929
bp cuff [systolic]__std,0.001874066547602604,0.0005483013066948626
"temp/iso/warmer [temperature, degrees c]__max",0.001834005493661217,0.0010343466872665009
wbc__last,0.0018256501155579307,0.0007947910574253055
respiratory rate (spontaneous)__max,0.0018245310917048175,0.0019246727757123167
var_arterial bp #2 [systolic]__std,0.0017896175474877208,0.0006483295137560968
var_nbp [diastolic]__cv,0.001767610078376536,0.0004834643757387242
ck-mb index__max,0.00176731167201567,0.0008778282928367608
var_gait/transferring__cv,0.0017576134652887321,0.0007168924420935987
tcpcv-map__std,0.0017573150589278441,4.641178317705154e-05
spo2 alarm [low]__max,0.0017510485253504405,0.003081204038212122
respiratory rate__range,0.0017369488248013098,0.0012482486143331729
potassium__std,0.001720536474955603,0.0007272605038139141
bp uac [systolic]__std,0.0016969623724500504,0.001339473964104587
pca 1 hr limit (mg)__max,0.0016911434484138566,0.0005666559910169588
temporary atrial stim threshold ma__range,0.0016854737275580288,0.0031231653884464285
smoking cessation info offered through bidmc inpatient guide__min,0.0016590647646246071,0.0014124898186854726
var_arterial bp #2 [diastolic]__std,0.0016457110799774411,0.0005179961832391567
temporary atrial stim threshold ma__std,0.0016372811002840272,0.002224655627231994
var_temperature c (calc)__std,0.0016310145667066012,0.0011101537210037953
glucose__std,0.0016292987301318451,0.004294171857952604
"var_creatinine, urine__cv",0.0016211671567992081,0.0014677177299981896
potassium__min,0.0016174370772888524,0.0018747730418485092
tcpcv-map__last,0.0016081864801031243,0.0010531742625788708
bp cuff [diastolic]__max,0.00160363578310041,0.0052279830772724
arterial bp [diastolic]__last,0.0015890884730099808,0.001301155234530691
var_hematocrit__slope,0.0015875218396156354,0.004021843187776257
med_cls_anticoagulant_any,0.0015635001275688288,0.0010104186167273317
creatinine__range,0.0015632763227982015,0.00186342406520354
temperature f (calc)__range,0.0015523844906278673,0.000974213577501788
temperature c__range,0.0015520114826768738,0.0009720333967558396
2,0.0015506686540531333,0.0005801625856719811
med_cls_diuretic_any,0.0015506686540531333,0.0005801625856719811
"calculated bicarbonate, whole blood__std",0.0015494004270196094,0.0004512905660026436
potassium__range,0.0015144122812123183,0.0011994354028822332
tcpcv-map__min,0.001500163377482644,0.0010243686506883594
temporary venticular sens threshold mv__std,0.0014839002308174142,0.0016074132591628466
smoking cessation info offered through bidmc inpatient guide__mean,0.0014783051115518254,0.0005458414575749919
tcpcv-map__max,0.0014558500328994083,0.0007424822724152189
bp left arm [diastolic]__max,0.0014370504321671086,0.0014990810154038299
bp pal [systolic]__min,0.001416833401220874,0.0005923951865406887
bp left arm [diastolic]__mean,0.0014145207519244752,0.00142761826587498
gait/transferring__mean,0.0014110890787748741,0.0016805525907886444
sodium__range,0.0014093732422001404,0.0033309954429580086
"chloride, whole blood__mean",0.0014036289197541629,0.0035276537652224804
bp left arm [diastolic]__last,0.0014025098959010497,0.0013994504333452655
bp cuff [diastolic]__std,0.0014013908720479362,0.002909113072139558
non invasive blood pressure systolic__max,0.0013852769285630727,0.003164728629731944
var_arterial bp [systolic]__cv,0.0013834118888079283,0.0014624341815838585
bp left arm [diastolic]__min,0.0013805024267898203,0.0014768966141324228
blood temperature cco (c)__std,0.0013778167695423615,0.00026538947154888185
temporary venticular sens threshold mv__mean,0.0013663281246504067,0.000681730295852965
bp uac [diastolic]__mean,0.0013621504355987967,0.0004670287993875137
eth_ASIAN,0.0013593901767610772,0.00042004760412982684
nbp [systolic]__min,0.001359091770400278,0.0009222452010658603
lowest heart rate__range,0.0013426794205546155,0.0013005924417194643
var_o2 saturation pulseoxymetry__cv,0.001336412886977234,0.0016397361204898916
art bp diastolic__mean,0.0013304447597606516,0.0016756748805527453
var_respiratory rate__abn_low_ct,0.0013220893816573876,0.0008800988853606176
var_vent sens thresh mv__slope,0.001321194162574879,0.0014971243885657868
baseline current/ma__min,0.0013198513339511386,0.0006466728419747199
respiratory rate__max,0.0013142562146855718,0.0019739218555969917
temporary venticular stim threshold ma__std,0.0013115705574380909,0.0025497226729519758
hemoglobin__last,0.001310526135175194,0.0020522135788965776
bp cuff [diastolic]__last,0.0013061992429431513,0.002256986952512935
vent stim thresh ma__mean,0.0013005295220874125,0.0017014893098184695
creatine kinase (ck)__mean,0.0012947105980511964,0.00107222582065325
pulmonary artery pressure diastolic__std,0.001291502729672289,0.00047152575847915354
arterial o2 saturation__min,0.0012899360962779216,0.001235343484573852
platelet count__last,0.001286056813587133,0.0021607665733924114
var_bp cuff [systolic]__std,0.0012790442641076095,0.0011467543054656287
hemoglobin__std,0.0012693460573806937,0.001091827112694712
gender_M,0.001268898447839417,0.001124078244373338
pap [diastolic]__max,0.0012665857985429962,0.005601391467482565
pca 1 hr limit (mg)__std,0.001263676336524866,0.0005928368470094873
bp pal [diastolic]__last,0.001262408109491342,0.0006052206184016502
"chloride, urine__mean",0.0012564399822747817,0.0016264643692832422
var_creatine kinase (ck)__cv,0.0012513670741406413,0.0014228827108950638
spont rr__min,0.0012410720546920163,0.0002308485185293112
"var_chloride, whole blood__std",0.0012225708603205599,0.0011042518108970649
"sodium, urine__range",0.001220482015794766,0.0008052806446401839
non invasive blood pressure systolic__range,0.0012162297251529397,0.0019342711559082251
respiratory rate__last,0.001216080521972507,0.0026426642165770014
pulmonary artery pressure systolic__std,0.0012064569168357187,0.0006543315045760682
nbp [diastolic]__mean,0.0011986237498639474,0.0015895702668470755
var_atr stim thresh ma__std,0.0011876573161034632,0.0011122033063252982
"var_chloride, whole blood__cv",0.0011867620970209326,0.0011050895647126456
admit_weekend,0.0011816145872966422,0.000721206774765447
var_smoking cessation info offered through bidmc inpatient guide__cv,0.0011689323169613575,0.0015338592458445455
heart rate alarm - high__max,0.001164605424729337,0.0011022586640687974
heart rate alarm - low__mean,0.001156473851396722,0.0019788362908317904
var_creatinine__slope,0.0011559516402652736,0.0008052522048480319
hematocrit__max,0.001150431122589901,0.0019756175241345056
var_spo2 alarm [low]__std,0.001147670863752226,0.0020501984861208953
vent sens thresh mv__std,0.0011423741508475027,0.0007814425449375167
% hemoglobin a1c__last,0.0011252903866899588,0.005215063365827106
pap [diastolic]__min,0.0011240221596564126,0.0007011234145984558
pulmonary artery pressure systolic__min,0.001113950944978437,0.0007842904810286915
"creatinine, urine__min",0.001111265287730956,0.001216050552367332
ventricular pacemaker threshold [value]__last,0.0011086542320736692,0.002329649882715596
