feature,importance_mean,importance_std
respiratory rate__std,0.02706963461633156,0.007051174626058366
hr alarm [high]__min,0.02657398165099296,0.010297885820049726
spo2__mean,0.02651161472157948,0.003285313486027678
spo2__std,0.026499678467146227,0.0034773998712101678
var_respiratory rate__std,0.025811105789531098,0.005763392665707081
"hematocrit, calculated__max",0.02571815220813256,0.007319999191727964
var_pap [systolic]__cv,0.025165205221514574,0.006843984078352432
temperature c (calc)__last,0.024816964998425985,0.0068476102396530765
hr alarm [high]__max,0.024706107035377588,0.009985505873224759
temperature c__last,0.024633146680154705,0.004603182287324714
arterial blood pressure diastolic__mean,0.024417846490815888,0.0065288942560594535
temperature f (calc)__last,0.023380436777390434,0.004742665256240725
spo2 desat limit__mean,0.023033688586105973,0.007066549503960449
lactate__mean,0.022815255129978416,0.005330425928398576
creatinine__mean,0.022810182221844322,0.003893351771674995
spo2 desat limit__last,0.02260786270920152,0.005362390604487672
arterial blood pressure systolic__std,0.02111747214003623,0.004561100178364784
hr alarm [low]__last,0.020561242683449145,0.007776943717937853
hemoglobin__mean,0.020516630932504998,0.011452706776386563
var_non invasive blood pressure systolic__std,0.020443819780462457,0.004647888308906835
temperature f__mean,0.020121391707585735,0.006359733810289398
platelet count__mean,0.019845515026998363,0.005149640250805314
"var_hematocrit, calculated__std",0.019560984561946947,0.006813568960378495
lactate__min,0.019342252699458617,0.004136013044260366
ck-mb index__mean,0.019299132980318646,0.0026733361177127242
var_potassium__cv,0.01906950928565998,0.0032336293268345625
var_pap [systolic]__std,0.019002815464014434,0.005909787897252951
"hematocrit, calculated__min",0.018712167668566048,0.006395021244601946
respiratory rate (total)__min,0.017960034436094084,0.0054588052845649685
spo2__range,0.01794123483536183,0.002549376793369938
arterial blood pressure systolic__range,0.01690516795056012,0.004111301842366518
bicarbonate__range,0.016840264567079564,0.0038300014264049777
arterial bp [diastolic]__std,0.016793116362068438,0.005426474332115675
o2 saturation pulseoxymetry alarm - low__min,0.016697477123422445,0.005341431898423196
urea nitrogen__mean,0.016344910008101808,0.0020463258131770633
spo2 alarm [low]__mean,0.016240169375450475,0.007142370823916405
"chloride, whole blood__min",0.016076791892896035,0.007818285782466542
spo2__last,0.01593534727786263,0.004557918054257576
non invasive blood pressure systolic__mean,0.015723777168034192,0.0043757585979642185
spo2 desat limit__min,0.01569572697011612,0.005708498543955369
"chloride, whole blood__max",0.015369270411368152,0.007834524694004903
non invasive blood pressure diastolic__min,0.01505325807524922,0.004371690802512615
urea nitrogen__last,0.015004916244794742,0.0017009480340939224
urea nitrogen__std,0.014994173615804861,0.0033923849437242845
bicarbonate__mean,0.01485496704847764,0.010132413935964129
var_pulmonary artery pressure systolic__std,0.014830199320528804,0.0015642251376168214
"sodium, whole blood__mean",0.01473664892640858,0.009190149161314972
var_arterial bp [systolic]__std,0.014735156894604428,0.004812064265958809
arterial blood pressure systolic__mean,0.014706659087145146,0.004433834252853223
"temp/iso/warmer [temperature, degrees c]__range",0.01465667602170615,0.004371600037932022
temperature fahrenheit__last,0.014325444961184885,0.004786333579696101
"urea nitrogen, urine__last",0.014143118674717759,0.00550404612117455
lactate__max,0.013975861909472509,0.00161418417426871
nbp [systolic]__mean,0.013843667891624833,0.003777404072304325
current used/ma__mean,0.013521538225108865,0.003462577112995019
pap [systolic]__range,0.013136743222818614,0.004542624956693465
var_non invasive blood pressure systolic__cv,0.01313465437829282,0.0039198651096661735
arterial blood pressure systolic__max,0.013029466136100232,0.003803251834274528
white blood cells__max,0.012997685858671847,0.0041395372646683025
var_nbp [diastolic]__std,0.012785369732941332,0.0050836423553060365
"hematocrit, calculated__std",0.012702711170991376,0.010756791507041145
temperature celsius__mean,0.012559774524153822,0.005105409224432781
"potassium, urine__last",0.01244876735792506,0.0044591211317182465
"var_sodium, whole blood__std",0.012341937880747911,0.006020547289915355
var_heart rate__std,0.012293446847113042,0.0017819577261389405
pap [systolic]__std,0.011391812027865234,0.006876867596322721
"var_hematocrit, calculated__cv",0.01068667779722401,0.011637859616481613
var_respiratory rate set__std,0.010684290546337327,0.0025173846676873283
spo2 alarm [high]__min,0.010062710096728478,0.004263033641579727
temperature f__last,0.009970353328051563,0.0043194323925511416
vent sens thresh mv__mean,0.00954109577799771,0.005346167395888822
"sodium, urine__last",0.00945366271427448,0.004415256716328882
var_pap [diastolic]__cv,0.009051709346236492,0.0060145658541686815
var_hemoglobin__std,0.00904991890807152,0.0016036916986132805
glucose__mean,0.008792394218675215,0.0024796226617769188
var_sodium__std,0.008782546808767843,0.003822504374709239
temporary atrial sens threshold mv__max,0.00873510019739585,0.002395207083241077
"var_sodium, whole blood__cv",0.008634984863337424,0.004275756060685165
"chloride, urine__last",0.008601115741383225,0.004270816960472619
atrial pacemaker threshold [value]__mean,0.008474143834850035,0.00394795543924509
arterial blood pressure systolic__min,0.008392678898343475,0.0030351265078960425
var_bp cuff [diastolic]__cv,0.008348067147399418,0.006254327302834073
var_white blood cells__std,0.008322851809909238,0.001976954110498725
spon rr (mech.)__mean,0.008313899619084353,0.006855133176286432
var_chloride__cv,0.008227958587165296,0.003705202579036621
var_respiratory rate__cv,0.008193492652489453,0.0028217867432109574
vent sens thresh mv__min,0.008192448230226556,0.004731260296548466
temporary venticular stim threshold ma__last,0.008112475325524105,0.0025110027600887554
white blood cells__std,0.008054882897883874,0.003728127284636241
sodium__last,0.007980430510856817,0.0062041530165529895
var_diastolic unloading__std,0.007946113779361363,0.0014968989750060763
non invasive blood pressure diastolic__last,0.007895086291659425,0.0030460186482929997
"calculated bicarbonate, whole blood__last",0.00782630362548815,0.004621699552591826
spo2__max,0.00781690382512199,0.0028777141347533382
% hemoglobin a1c__min,0.007748867174852769,0.002783819489633298
% hemoglobin a1c__mean,0.007744391079440316,0.002785131731659772
% hemoglobin a1c__max,0.00773275323136795,0.0027812925841470687
ck-mb index__range,0.007691722356753838,0.0024182910489017394
o2 saturation pulseoxymetry alarm - low__mean,0.007663224549294578,0.0036015624861201836
tacrofk__last,0.0076363679768198574,0.0011531289591811792
respiratory rate set__last,0.007615777937922563,0.0017831845436379835
var_hemoglobin__abn_low_ct,0.0075693757488134675,0.0011722922085085753
var_arterial bp [systolic]__cv,0.007510142086188809,0.0018860013841299793
sodium__mean,0.007457622566682698,0.005488334629468792
systolic unloading__mean,0.0074462831249711755,0.0014705806826623186
lactate dehydrogenase (ld)__last,0.007336618787366134,0.002436435243951107
var_systolic unloading__std,0.007259182336730752,0.0014612521501716946
var_respiratory rate (total)__std,0.007257391898565802,0.003208516528395314
bp cuff [systolic]__mean,0.007254706241318276,0.006818157484075528
respiratory rate (total)__mean,0.007203529550435972,0.007140842267482219
atrial pacemaker threshold [value]__max,0.00712862955386766,0.0036708832863200955
temporary atrial sens threshold mv__min,0.007099534933686735,0.0023718991820436135
spo2 alarm [high]__mean,0.0070109082445201755,0.0035311300303344714
spon rr (mech.)__min,0.007006879758648976,0.006515274271662553
spo2 alarm [low]__max,0.006864838330893908,0.004976503943953882
spo2 alarm [low]__min,0.006847829168326602,0.004881206102610032
temporary atrial stim threshold ma__min,0.006823359846738519,0.0015303480519400997
var_hr alarm [high]__std,0.006747564631087677,0.00140586631625496
spo2 desat limit__std,0.006727422201731725,0.0033041642221908456
pulmonary artery pressure systolic__last,0.00671324789959229,0.0011032573295771584
var_systolic unloading__cv,0.006691165828890888,0.0016028675108679157
hematocrit__range,0.006629843321740325,0.0009559911296159857
spont rr__last,0.006591199698012784,0.0016703289983370938
lactate dehydrogenase (ld)__min,0.006558524201501959,0.006154451613976263
heart rate__min,0.006554794121991558,0.0020087476691570843
non invasive blood pressure systolic__min,0.006539724600769614,0.004056375135252798
var_temporary atrial sens threshold mv__cv,0.006501230180222595,0.0012479692049361807
respiratory rate set__mean,0.006479595719062403,0.00131876964834677
hr alarm [high]__std,0.006342477996261042,0.002021223792787158
spon rr (mech.)__range,0.006336062259503205,0.00448626817333809
var_hr alarm [low]__std,0.006302193137548984,0.0037854767409185954
ventricular pacemaker threshold [value]__min,0.006212820432480393,0.0034761000774123324
lactate__range,0.0062077475243463185,0.0006346320754146502
lactate dehydrogenase (ld)__max,0.006191335174500612,0.007200461167677947
blood temperature cco (c)__min,0.006188201907711965,0.0020360390316810813
art bp systolic__mean,0.006183278202758213,0.004646799253086746
ck-mb index__std,0.006171192745144593,0.006629183398503005
temperature c__mean,0.006087638964112218,0.004445851919542711
chloride__min,0.006054515858060094,0.0027164850028969685
atr stim thresh ma__mean,0.0060002059003890105,0.002142164002108046
"var_temp/iso/warmer [temperature, degrees c]__cv",0.005990507693662095,0.0029701221716760063
var_urea nitrogen__cv,0.005913817258928744,0.0011083757274929769
respiratory rate (total)__last,0.005912026820763727,0.006422815239977708
pca 1 hr limit (mg)__min,0.0059048650681038815,0.002128805723898562
pulmonary artery pressure systolic__mean,0.005831009493798422,0.000894003544428525
chloride__max,0.005798184794107097,0.003159924431443424
heart rate__range,0.005779534396555252,0.0025354314417261855
arterial bp [diastolic]__range,0.00574253200781234,0.0015898798264709247
chloride__mean,0.005708662885858163,0.0027676355623089937
spo2 alarm [high]__max,0.0056580830076974785,0.003116335705738235
vent stim thresh ma__max,0.005547672654190339,0.0050479714836731224
lowest heart rate__max,0.005546180622386187,0.0032800071452559008
glucose__range,0.005490527836091452,0.000925913801285392
lowest heart rate__min,0.005430548157564585,0.003109729704012471
var_temperature f__std,0.005369822463135709,0.00292665969060827
"temp/iso/warmer [temperature, degrees c]__mean",0.005350127643320923,0.00624162184824022
var_bicarbonate__slope,0.005338638998428946,0.001560557668824661
vent stim thresh ma__min,0.005332670871212341,0.004878315535373929
ventricular pacemaker threshold [value]__max,0.005330134417145249,0.003160811234151587
"potassium, whole blood__last",0.0053275979630782455,0.002201705426387084
temporary venticular stim threshold ma__range,0.005277465694458816,0.0034965906001797847
arterial o2 saturation__range,0.00526851350363391,0.0025668553422458266
systolic unloading__last,0.0052625453764173265,0.0015814137508075052
var_bicarbonate__std,0.005209130637828796,0.0007200945844778985
"chloride, whole blood__mean",0.00510558363062068,0.0046305142836545795
bp cuff [systolic]__range,0.005088723671233808,0.0031770060411692616
platelet count__std,0.005038889808975244,0.000978251719102633
respiratory rate set__std,0.005026058335459593,0.0033955496879961695
bp uac [systolic]__max,0.0049704055491647916,0.0009917275802761715
% hemoglobin a1c__last,0.004965034234669851,0.0053009242786214526
bp uac [systolic]__last,0.004961751764700706,0.001004418146266687
ventricular pacemaker threshold [value]__mean,0.0048644712910700825,0.003076285979741249
"urea nitrogen, urine__mean",0.004813891412909399,0.0031814113967349464
"urea nitrogen, urine__min",0.004799866313950463,0.0032298182744604216
"urea nitrogen, urine__max",0.004792704561290462,0.0031296446209005246
pulmonary artery pressure systolic__range,0.004773009741475676,0.00048075871778527113
sodium__std,0.004772711335114832,0.002126102266198563
"sodium, whole blood__min",0.004731531257320398,0.006000812979886251
baseline current/ma__mean,0.00468468145867007,0.0018213344498924546
bp uac [systolic]__min,0.004654393213045793,0.0010211122738695542
"temp/iso/warmer [temperature, degrees c]__min",0.004639622098184715,0.005579300253121058
"glucose, ascites__last",0.004622762138797798,0.0031647650670954606
bp uac [systolic]__range,0.004563677679353506,0.001107310938540571
spon rr (mech.)__max,0.0044950442163625755,0.00506820576045682
spo2__min,0.004481317523764417,0.002458110193890326
var_bp uac [diastolic]__std,0.004473857364743638,0.0010828208421721883
temperature celsius__min,0.004342856972339271,0.0029704635048728493
bp uac [diastolic]__std,0.004334053984694797,0.0010509390136016243
"sodium, whole blood__max",0.004313314742617136,0.005768425651692203
"var_hematocrit, calculated__slope",0.0041338233165779,0.005062917533906975
var_sodium__slope,0.004106668337742337,0.0012255664401658872
spon rr (mech.)__std,0.004036990452488532,0.0028203201418396345
pulmonary artery pressure diastolic__max,0.003986112167967004,0.0007799250569524471
var_creatine kinase (ck)__std,0.003942843245646666,0.0019587407731454453
bp cuff [diastolic]__min,0.003924491254455686,0.0057204849339834996
"sodium, whole blood__std",0.003922700816290647,0.0033739400467774727
arterial blood pressure diastolic__min,0.003865705201372127,0.006809268626368046
blood temperature cco (c)__max,0.0038388486288974287,0.001604340761705875
pap [diastolic]__min,0.0037576820987516913,0.0017317413538220938
var_temporary atrial sens threshold mv__std,0.0037087434555755695,0.0016403888929542253
vent stim thresh ma__range,0.0037017309060960236,0.0023433637010488555
arterial o2 saturation__max,0.003678007600410038,0.0010137685166736214
atrial pacemaker threshold [value]__range,0.0036296657699556255,0.0025242656272508736
var_heart rate__cv,0.0036116121851254013,0.0012506449995838716
current goal__mean,0.0035984823052488844,0.003731579703303638
current used/ma__max,0.003595050632099328,0.004280782310271563
glucose__std,0.0035823683617640656,0.004366903373089062
var_glucose__std,0.0035811747363207356,0.001038943282581805
var_temperature c__cv,0.003548499239809888,0.001183047306550821
var_bp cuff [systolic]__cv,0.003525521950025934,0.003577081306803053
current used/ma__min,0.003495979720303732,0.0043866359610195355
temperature fahrenheit__min,0.0034728532273394343,0.001832225407348808
respiratory rate (spontaneous)__range,0.0034177972537662972,0.002335911650404847
blood temperature cco (c)__mean,0.0033661729533426945,0.0014415228347515905
arterial bp [systolic]__last,0.0032947046299239835,0.0018812252457276303
bp uac [diastolic]__range,0.003273517778305024,0.0018710003270443123
arterial o2 saturation__std,0.003263819571577997,0.0032973927176295427
atrial pacemaker threshold [value]__last,0.003247407221732379,0.004430351240951992
lowest heart rate__mean,0.0032378582181858294,0.0023194420422362485
spo2 alarm [high]__last,0.0032042875025924513,0.0033355881633935274
var_blood temperature cco (c)__cv,0.003183548260514768,0.0010580874379084318
atr sens thresh mv__min,0.0031662406915866415,0.0027324540415714373
non invasive blood pressure diastolic__mean,0.003155945672137972,0.00362336587823951
"calculated bicarbonate, whole blood__min",0.003155647265777195,0.0034221013907462833
temporary atrial sens threshold mv__std,0.0031444570272460837,0.002354702782808143
var_white blood cells__slope,0.0031425173859007003,0.0024370678043128496
current used/ma__last,0.0031414729636377813,0.002169674563563597
bp uac [systolic]__mean,0.003136847665044895,0.0019198154407543916
nbp [systolic]__last,0.003134908023699512,0.002563249515868121
smoking cessation info offered through bidmc inpatient guide__max,0.003130581131467469,0.00233665769438442
epidural infusion rate (ml/hr)__max,0.003110438702111451,0.0010894264728045571
arterial bp [diastolic]__mean,0.00310103890174529,0.0019727373121248806
baseline current/ma__min,0.003075972767435564,0.00060340197488085
"sodium, whole blood__range",0.003065528544806484,0.003108823919142709
gait/transferring__max,0.0030315102196718734,0.0015916024065735083
vent sens thresh mv__last,0.003010621774413802,0.00549771472854093
"calculated bicarbonate, whole blood__max",0.003007339304444723,0.003227920598919831
var_pulmonary artery pressure diastolic__cv,0.002988838110073155,0.0007262987382192
temperature f (calc)__max,0.0029751114174750405,0.0011743429647595857
var_ck-mb index__std,0.0029364677937475437,0.004395690732118864
var_vent sens thresh mv__std,0.0029346773555825713,0.005250313075211481
lactate__last,0.002930648869711372,0.0009301270022519151
temperature f (calc)__min,0.0029255759615772537,0.0011530652689842789
var_arterial blood pressure systolic__std,0.002924979148855611,0.007825127351018885
gait/transferring__min,0.0028620154067204194,0.0028362835710926335
eth_OTHER,0.0028550028572409403,0.0018864588358410547
"creatinine, urine__mean",0.0028257590338796046,0.002610878542817204
var_arterial bp [diastolic]__cv,0.002823670189353855,0.0008750960506043709
"var_temp/iso/warmer [temperature, degrees c]__std",0.002795470788255394,0.002732653760543195
atr stim thresh ma__std,0.0027569763677083303,0.002488934928035292
lowest heart rate__last,0.0027392211892389496,0.002590982217885399
o2 saturation pulseoxymetry alarm - high__min,0.0027053520672847275,0.00335698537184269
art bp diastolic__min,0.002699533143248556,0.0032405728139475124
temporary atrial sens threshold mv__mean,0.0026698417103459436,0.000873365044630873
"var_creatinine, urine__cv",0.002613144501788267,0.001475393474893991
bp uac [diastolic]__max,0.002608966812736635,0.0018499005166565303
temperature fahrenheit__max,0.002586287929313569,0.0015824336537673
"potassium, urine__std",0.002532873190725016,0.0008463054288993251
var_creatinine__std,0.002517654466322705,0.0009914731974942134
pulmonary artery pressure systolic__max,0.0025130291677298187,0.0005008672319800378
var_atr sens thresh mv__slope,0.0025118355422865113,0.0013363186925909013
temporary atrial stim threshold ma__range,0.002504076976904934,0.003767213802867955
arterial o2 saturation__min,0.0024855757825334333,0.0008131892812784313
temporary atrial sens threshold mv__range,0.0024819949062034885,0.0007000550579807248
hr alarm [high]__range,0.002468268213605329,0.0006403468854949536
var_art bp diastolic__std,0.002464090524553697,0.003428584421359601
baseline current/ma__max,0.0024608080545845514,0.00047539762534793095
smoking cessation info offered through bidmc inpatient guide__min,0.002453944708285416,0.0018923238029605494
"var_potassium, whole blood__std",0.0024449925174605315,0.0025506367523133676
nbp [diastolic]__std,0.0024415608443110414,0.0021646000440828685
hematocrit__last,0.0024090345509805377,0.0028228488374579166
glucose__max,0.002404260049207285,0.0009119795147767005
temporary venticular stim threshold ma__mean,0.0023987395315319348,0.0011029001403284546
orthostatic bp lying [systolic]__last,0.002379939930799613,0.0008311998436123068
orthostatic bp lying [systolic]__max,0.002379939930799613,0.0008311998436123068
"potassium, whole blood__std",0.002378746305356327,0.0017342553614377173
orthostatic bp lying [systolic]__min,0.0023387598530051124,0.0008271056471500426
manual bp [systolic]__mean,0.002309665232824143,0.0015454184966650739
potassium__min,0.0022923576638960385,0.002037728549895869
lactate dehydrogenase (ld)__range,0.002286240333499068,0.0034515201942691472
creatine kinase (ck)__min,0.0022837038794319754,0.0008578129824005776
pulmonary artery pressure diastolic__last,0.0022652026850605187,0.0008477103927594993
orthostatic bp lying [systolic]__mean,0.0022629646373542923,0.0008142376679408916
manual bp [systolic]__min,0.00226221862145215,0.0014939703800772614
manual bp [systolic]__max,0.002261621808730507,0.001564307622398038
var_heart rate__abn_high_ct,0.002254460056070595,0.0010767498483815854
temperature f__std,0.002240434957111592,0.0016869513209746005
var_lactate__abn_high_ct,0.0022098483051265607,0.0009854965958071174
arterial bp #2 [systolic]__min,0.0022008961143016315,0.0009475149587515971
var_spo2 alarm [low]__std,0.002179858465863149,0.0021158537156384313
arterial bp #2 [diastolic]__min,0.0021749347609094196,0.0009465888380729433
bp cuff [diastolic]__max,0.0021743379481877546,0.005031983992280063
bp left arm [diastolic]__last,0.0021689666336927927,0.002096194802569479
bp left arm [diastolic]__mean,0.0021595668333266316,0.0021137218308907766
eth_WHITE,0.002158671614244212,0.0008414193740800383
bp left arm [diastolic]__min,0.0021585224110637347,0.0021260315884018503
pulmonary artery pressure diastolic__range,0.0021573287856204715,0.0007213830123071413
o2 saturation pulseoxymetry alarm - high__mean,0.002148376594795565,0.0031182296545312262
bp left arm [diastolic]__max,0.0021337546831148744,0.00208409347042401
var_atr stim thresh ma__cv,0.0021265929304549623,0.002033797664654768
var_creatinine__abn_high_ct,0.002125548508192088,0.0016541747836332345
arterial bp #2 [diastolic]__max,0.002123161257305428,0.0008766200474217707
non invasive blood pressure systolic__max,0.002116745520547614,0.0029477716543978216
arterial bp #2 [diastolic]__last,0.0021104789869701656,0.001425365478543987
bp cuff [systolic]__min,0.0021054060788360694,0.004575247990167308
"var_chloride, whole blood__std",0.0020769082713768096,0.0009314224093771643
pulmonary artery pressure diastolic__std,0.0020622863596961192,0.0006447249841309364
"wbc, ascites__min",0.002054080184773288,0.00156658547808904
ventricular pacemaker threshold [value]__last,0.0020416963207988024,0.0025256933693260275
temperature f__range,0.0020302076759069142,0.0017988679822471508
"potassium, urine__max",0.0020017098684476766,0.004385323683541435
epidural infusion rate (ml/hr)__mean,0.0019887291917514817,0.0026449544269436034
current goal__std,0.0019670947305913122,0.0028515403081090344
creatinine__range,0.001958142539766494,0.0012107291919334592
age,0.001955904492060223,0.0007203855577348891
arterial bp #2 [systolic]__max,0.0019526220220910551,0.0005623983466110623
pap [diastolic]__range,0.0019471015044157046,0.006355445316953581
o2 saturation pulseoxymetry alarm - low__last,0.0019078610679665654,0.001438853740953763
var_vent sens thresh mv__slope,0.00189532800081178,0.0020616348125004273
heart rate__last,0.0018780204318836313,0.003337050982024006
bp uac [systolic]__std,0.0018683222251566268,0.0015956089474927846
spo2 desat limit__max,0.0018662333806307662,0.001484367740106594
respiratory rate (spontaneous)__max,0.0018611604724966923,0.001763007054051298
temporary venticular sens threshold mv__range,0.0018562367675430068,0.0021747397910962443
var_arterial bp #2 [diastolic]__cv,0.001835646728645779,0.0008014370192488269
ventricular pacemaker threshold [value]__std,0.0018331102745787087,0.0012241960838169851
var_creatinine__cv,0.0018289325855270545,0.00039513261672543957
current goal__range,0.0018047616702997927,0.0026697095804642714
atr stim thresh ma__range,0.0018004347780677943,0.001812823652314927
var_heart rate alarm - high__cv,0.0017999871685265624,0.0018096308363575472
bp left leg [systolic]__min,0.001789692149077915,0.003515306027638248
art bp diastolic__last,0.0017849176473046624,0.0031993390857447566
bp cuff [diastolic]__std,0.0017835748186808998,0.004324177616444279
bp left leg [systolic]__mean,0.0017767114723818088,0.003515143290940299
"wbc, ascites__mean",0.0017758162532992782,0.0015070463388387218
var_arterial bp #2 [diastolic]__std,0.001772682986510632,0.0010771718830887129
bp left leg [systolic]__last,0.00177148936106728,0.0035146362934784865
glucose__last,0.0017689529070001875,0.0004302015433388151
respiratory rate__range,0.001758061074829942,0.0008862885685623971
bp left leg [systolic]__max,0.0017559722303041037,0.0035061824674819855
nbp [diastolic]__last,0.0017298616737314808,0.0015928238198010087
tcpcv-map__std,0.001725087171958206,4.720483044291561e-05
pca 1 hr limit (mg)__mean,0.0017241919528756754,0.0010418558417077865
gender_M,0.0016880847832152711,0.000701493537215236
var_bp uac [systolic]__cv,0.0016876371736740392,0.0010320394235290187
temporary atrial sens threshold mv__last,0.0016816690464574347,0.0013981890778221014
hr alarm [high]__mean,0.001670180401565502,0.003059388471845561
var_temperature f__cv,0.0016537680517198616,0.0020654988719762814
smoking cessation info offered through bidmc inpatient guide__last,0.0016389969368587388,0.002162522505526533
var_arterial bp #2 [systolic]__std,0.0016236290092759953,0.0013170280267038319
creatine kinase (ck)__max,0.0016191529138635196,0.0006262168930148816
var_temperature c (calc)__cv,0.0016143784120902893,0.001178412065132423
temperature f (calc)__range,0.001606321440347891,0.0008912797069044074
tcpcv-map__last,0.0016057246276262038,0.001203655320100808
temperature c__range,0.0016043817990024855,0.0008912661192543501
arterial bp #2 [diastolic]__range,0.0015881186523372336,0.0005158272240120822
"glucose, ascites__min",0.0015843885728268337,0.0015186137915712055
"glucose, ascites__max",0.001581255306038143,0.0015213251611071298
"glucose, ascites__mean",0.0015809568996773215,0.001520269666058667
temperature celsius__std,0.0015727507247545124,0.0016986940597409823
var_atr sens thresh mv__std,0.0015509670604139324,0.002725194436096846
epidural infusion rate (ml/hr)__std,0.001537687977356983,0.0007897994499031305
vent sens thresh mv__std,0.0015291833960733748,0.001496179438010924
eth_ASIAN,0.0015244088943000334,0.0004311137018139241
bp pal [systolic]__min,0.001516501125738068,0.0005128062302830386
art bp systolic__min,0.0015153075002947824,0.003026540319119119
var_respiratory rate (set)__slope,0.0015148598907535281,0.00037491662832734993
"creatinine, urine__max",0.0015011331981552578,0.002191718969680268
tcpcv-map__min,0.001499342759990352,0.0011615524995747053
tcpcv-map__max,0.0014748734384022687,0.0011505979106764656
temporary atrial stim threshold ma__std,0.001465921247577362,0.002244915088522921
vent sens thresh mv__range,0.0014544326026854292,0.004748495156154405
wbc__last,0.0014445851927780361,0.0008433703140969756
var_o2 saturation pulseoxymetry__cv,0.0014438391768759162,0.0011691720206355185
white blood cells__range,0.0014383186592006104,0.003744961397997624
art bp diastolic__mean,0.0014216079029941487,0.00253608900203763
bp pal [diastolic]__mean,0.0014171318075816286,0.00045795791388721877
lowest heart rate__range,0.0013843071078903702,0.0013655685760627847
admit_weekend,0.0013818452554135163,0.0009522903246603998
spont rr__std,0.0013753549170654634,0.0006830383410694663
pca 1 hr limit (mg)__std,0.0013744596979829327,0.0006334047741990308
"wbc, ascites__max",0.0013690883834880819,0.0014232969450717968
sodium__range,0.0013504379859361482,0.003509183135217636
baseline current/ma__std,0.0013308923693017948,7.10354445966754e-05
atr stim thresh ma__max,0.0013222385848377094,0.001999118710995753
var_chloride__abn_low_ct,0.001294039183739315,0.0008899705944637515
med_cls_anticoagulant_any,0.0012913535264918563,0.0013441302879471377
"sodium, urine__range",0.0012867282278989256,0.0016384662458587404
art bp systolic__max,0.001273001535300833,0.0023009712593168273
spo2 alarm [low]__std,0.0012662873921821527,0.0005931746154945329
protein/creatinine ratio__min,0.0012515162773209854,0.0002434118994940929
protein/creatinine ratio__max,0.0012424148833156457,0.00024021230143502493
protein/creatinine ratio__mean,0.0012413704610527488,0.00024009893359599975
tacrofk__range,0.0012318214575062214,0.00015893003437225745
bp pal [diastolic]__last,0.0012149614981193935,0.00047963626795586884
respiratory rate (set)__mean,0.0012110822154285828,0.0008177266208972618
"chloride, urine__max",0.0012025776341449078,0.0020672496130755063
"potassium, urine__min",0.00117407982668567,0.003858393247381927
var_respiratory rate (spontaneous)__cv,0.0011734830139640052,0.0007099892561720557
"chloride, urine__range",0.0011608007436286981,0.0010205738574841083
bp left leg [diastolic]__max,0.0011605023372678546,0.0018288781884859334
bp left leg [diastolic]__last,0.001156623054577044,0.0018243995801957747
bp left leg [diastolic]__mean,0.0011560262418554234,0.0018262931026669935
bp left leg [diastolic]__min,0.0011457312224067762,0.0018256043760890332
"chloride, urine__mean",0.0011367790315818915,0.0020846936401919185
var_bicarbonate__abn_high_ct,0.0011345409838756648,0.00032516210286658855
