target,xgb_feature,feature_name,gain,gain_frac,rank_within_target
mortality,f157,bp uac [systolic]__std,44.24859619140625,0.003019361618531076,51.0
mortality,f124,vent sens thresh mv__mean,43.5001335144043,0.002968289275578835,52.0
mortality,f975,chloride__mean,43.32378387451172,0.0029562558241258185,53.0
mortality,f156,bp uac [diastolic]__std,43.01700210571289,0.0029353221634517168,54.0
mortality,f712,temperature c__last,42.938350677490234,0.002929955278983995,55.0
mortality,f1178,urea nitrogen__max,42.933319091796875,0.0029296119420641714,56.0
mortality,f290,heart rate__min,42.82341384887695,0.002922112412119486,57.0
mortality,f1119,"sodium, whole blood__min",42.7908935546875,0.002919893346735485,58.0
mortality,f1148,"creatinine, urine__max",42.60216522216797,0.002907015218781462,59.0
mortality,f1288,sodium__last,42.57316589355469,0.0029050364111510604,60.0
mortality,f619,atr sens thresh mv__last,42.39759826660156,0.0028930563213876294,61.0
mortality,f1262,"creatinine, urine__last",42.34389114379883,0.002889391544667237,62.0
mortality,f355,temperature f__min,41.99349594116211,0.0028654818635197887,63.0
mortality,f1277,lactate__last,41.980690002441406,0.0028646080333152033,64.0
mortality,f1091,"creatinine, urine__min",41.908546447753906,0.002859685222225207,65.0
mortality,f1161,hemoglobin__max,40.86153793334961,0.0027882412082955274,66.0
mortality,f379,atr sens thresh mv__max,40.83156967163086,0.0027861962842302243,67.0
mortality,f1302,white blood cells__last,39.912513732910156,0.0027234832839205044,68.0
mortality,f309,non invasive blood pressure systolic__min,39.722808837890625,0.0027105385189297297,69.0
mortality,f6,eth_OTHER,38.70350646972656,0.0026409850706169418,70.0
mortality,f335,respiratory rate__min,38.656272888183594,0.002637762024565951,71.0
mortality,f69,non invasive blood pressure systolic__mean,38.055084228515625,0.0025967391194178287,72.0
mortality,f100,smoking cessation info offered through bidmc inpatient guide__mean,37.95524597167969,0.0025899265236137155,73.0
mortality,f1157,"hematocrit, calculated__max",37.93094253540039,0.0025882681464217544,74.0
mortality,f467,spon rr (mech.)__max,37.87492752075195,0.0025844458876418523,75.0
mortality,f824,spo2 alarm [high]__count,37.41170120239258,0.0025528370257403895,76.0
mortality,f1106,lactate__min,37.204856872558594,0.002538722728694446,77.0
mortality,f1229,"potassium, whole blood__range",36.65216064453125,0.002501008768902502,78.0
mortality,f668,non invasive blood pressure diastolic__last,36.599205017089844,0.002497395271464297,79.0
mortality,f380,atr stim thresh ma__max,36.43916702270508,0.0024864748667657657,80.0
mortality,f236,temperature f (calc)__std,36.42924118041992,0.002485797563759411,81.0
mortality,f310,o2 saturation pulseoxymetry__min,36.0208625793457,0.002457931308554859,82.0
mortality,f592,temperature c__range,35.83574295043945,0.0024452994252757054,83.0
mortality,f229,systolic unloading__std,35.815738677978516,0.0024439344072260047,84.0
mortality,f999,lactate__mean,35.47423553466797,0.0024206314875342867,85.0
mortality,f736,arterial bp [diastolic]__count,34.61592483520508,0.0023620635191512326,86.0
mortality,f1010,sodium__mean,34.405643463134766,0.002347714690972036,87.0
mortality,f1420,1,34.033042907714844,0.0023222897981412713,88.0
mortality,f826,spo2 desat limit__count,33.910614013671875,0.0023139357002604365,89.0
mortality,f1200,creatine kinase (ck)__range,33.877357482910156,0.0023116663967979473,90.0
mortality,f1253,chloride__last,33.7428092956543,0.002302485322878993,91.0
mortality,f1176,"sodium, whole blood__max",33.678062438964844,0.0022980672352822017,92.0
mortality,f1075,% hemoglobin a1c__min,33.54890823364258,0.002289254226870928,93.0
mortality,f52,heart rate alarm - low__mean,33.43524169921875,0.0022814980402143803,94.0
mortality,f1003,"lactate dehydrogenase, pleural__mean",33.185523986816406,0.0022644582210745033,95.0
mortality,f1359,white blood cells__count,33.1248779296875,0.002260319956971882,96.0
mortality,f823,spo2__count,33.066104888916016,0.002256309500623343,97.0
mortality,f980,creatinine__mean,32.82048797607422,0.002239549504977636,98.0
mortality,f1144,creatinine__max,32.66408157348633,0.0022288769067595232,99.0
mortality,f831,"temp/iso/warmer [temperature, degrees c]__count",32.58698272705078,0.002223615964768199,100.0
mortality,f1125,wbc count__min,32.455543518066406,0.002214647036102964,101.0
mortality,f1139,chloride__max,32.44519805908203,0.002213941099994881,102.0
mortality,f219,respiratory rate set__std,32.445045471191406,0.0022139306879578884,103.0
mortality,f816,respiratory rate (set)__count,32.403507232666016,0.0022110962711876384,104.0
mortality,f429,non invasive blood pressure systolic__max,32.243865966796875,0.002200202937785287,105.0
mortality,f832,temperature c__count,32.21650314331055,0.002198335799251629,106.0
mortality,f1086,creatine kinase (ck)__min,32.15636444091797,0.0021942321551720076,107.0
mortality,f1082,chloride__min,31.935819625854492,0.002179182987354611,108.0
mortality,f300,manual bp [diastolic]__min,31.873367309570312,0.0021749214707640924,109.0
mortality,f1326,hematocrit__count,31.624534606933594,0.002157942041438771,110.0
mortality,f1320,glucose__count,31.449228286743164,0.00214597978228869,111.0
mortality,f1087,creatinine__min,31.401702880859375,0.0021427368232169513,112.0
mortality,f117,temperature fahrenheit__mean,31.094768524169922,0.002121792750505857,113.0
mortality,f215,respiratory rate__std,31.0124454498291,0.0021161753263980064,114.0
mortality,f724,vent sens thresh mv__last,30.927032470703125,0.00211034705854106,115.0
mortality,f265,bp cuff [systolic]__min,30.89262580871582,0.002107999274349741,116.0
mortality,f189,non invasive blood pressure systolic__std,30.80181121826172,0.0021018024203832645,117.0
mortality,f112,temperature c__mean,30.748334884643555,0.002098153391868823,118.0
mortality,f1169,platelet count__max,30.683935165405273,0.0020937589916561897,119.0
mortality,f1281,"lactate dehydrogenase, pleural__last",30.622817993164062,0.002089588580389355,120.0
mortality,f968,% hemoglobin a1c__mean,30.53533172607422,0.0020836188389797747,121.0
mortality,f1283,platelet count__last,30.451160430908203,0.0020778752990738537,122.0
mortality,f971,bicarbonate__mean,30.379154205322266,0.0020729618588171505,123.0
mortality,f1174,sodium__max,30.331024169921875,0.0020696776420488293,124.0
mortality,f405,currently experiencing pain__max,30.290063858032227,0.002066882660868688,125.0
mortality,f98,respiratory rate (total)__mean,30.084291458129883,0.0020528415083826156,126.0
mortality,f716,temperature f (calc)__last,29.845033645629883,0.002036515434378566,127.0
mortality,f1351,wbc__count,29.799144744873047,0.0020333841444035708,128.0
mortality,f586,spo2 desat limit__range,29.751333236694336,0.0020301216627624714,129.0
mortality,f725,vent stim thresh ma__last,29.583175659179688,0.0020186472075454827,130.0
mortality,f373,arterial blood pressure systolic__max,29.560026168823242,0.0020170675713832766,131.0
mortality,f530,heart rate__range,29.48708724975586,0.0020120904875504573,132.0
mortality,f1285,"potassium, urine__last",29.270902633666992,0.0019973388436901177,133.0
mortality,f458,respiratory rate (total)__max,29.146682739257812,0.001988862534525085,134.0
mortality,f1255,"chloride, whole blood__last",29.023189544677734,0.001980435812686228,135.0
mortality,f708,spont rr__last,28.936119079589844,0.001974494444077452,136.0
mortality,f1199,ck-mb index__range,28.92101287841797,0.0019734636524152064,137.0
mortality,f232,temperature c__std,28.365936279296875,0.0019355872648461813,138.0
mortality,f1104,hemoglobin__min,28.3087100982666,0.0019316823605226522,139.0
mortality,f1110,"lactate dehydrogenase, pleural__min",28.261009216308594,0.0019284274276083722,140.0
mortality,f1123,wbc__min,28.224512100219727,0.0019259369985102578,141.0
mortality,f672,o2 saturation pulseoxymetry alarm - low__last,28.18178939819336,0.0019230217583028541,142.0
mortality,f720,temporary venticular sens threshold mv__last,28.0546875,0.0019143487917891275,143.0
mortality,f669,non invasive blood pressure systolic__last,27.88677406311035,0.001902890995831327,144.0
mortality,f689,pca 1 hr limit (mg)__last,27.879364013671875,0.0019023853612848845,145.0
mortality,f105,spo2 alarm [low]__mean,27.761154174804688,0.001894319156226889,146.0
mortality,f353,temperature c (calc)__min,27.715747833251953,0.0018912207943188818,147.0
mortality,f665,nbp [systolic]__last,27.69035530090332,0.0018894881012128878,148.0
mortality,f1113,potassium__min,27.543621063232422,0.0018794754959896294,149.0
mortality,f1179,"urea nitrogen, urine__max",27.417465209960938,0.0018708670841052555,150.0
mortality,f1117,sodium__min,27.3306827545166,0.0018649453682163025,151.0
mortality,f713,temperature c (calc)__last,27.287151336669922,0.0018619749442128394,152.0
mortality,f455,respiratory rate__max,27.23264503479004,0.0018582556344486994,153.0
mortality,f172,heart rate alarm - low__std,27.17131996154785,0.0018540710367814625,154.0
mortality,f1201,creatinine__range,27.11077880859375,0.0018499399309542738,155.0
mortality,f1056,platelet count__std,27.087709426879883,0.0018483657611114885,156.0
mortality,f1422,3,27.053754806518555,0.0018460488225797596,157.0
mortality,f21,atrial pacemaker threshold [value]__mean,27.02168083190918,0.0018438602124039615,158.0
mortality,f72,o2 saturation pulseoxymetry alarm - low__mean,26.841718673706055,0.0018315802559751503,159.0
mortality,f473,temperature c (calc)__max,26.835269927978516,0.00183114021726176,160.0
mortality,f583,spo2__range,26.59852409362793,0.0018149855514166973,161.0
mortality,f744,bp cuff [diastolic]__count,26.559558868408203,0.001812326707620231,162.0
mortality,f206,pap [diastolic]__std,26.49349594116211,0.0018078188162043809,163.0
mortality,f1340,platelet count__count,26.44283676147461,0.001804362019922911,164.0
mortality,f1078,bicarbonate__min,26.24601173400879,0.0017909314032559796,165.0
mortality,f412,heart rate alarm - low__max,26.222122192382812,0.0017893012687143603,166.0
mortality,f1035,creatine kinase (ck)__std,26.161218643188477,0.001785145434299315,167.0
mortality,f504,bp cuff [diastolic]__range,26.10125160217285,0.0017810535037613101,168.0
mortality,f137,arterial bp [systolic]__std,26.015832901000977,0.0017752248454529767,169.0
mortality,f410,heart rate__max,25.955947875976562,0.0017711385113848553,170.0
mortality,f806,pap [diastolic]__count,25.934783935546875,0.0017696943618540123,171.0
mortality,f1016,wbc__mean,25.848039627075195,0.0017637752489743075,172.0
mortality,f421,manual bp [systolic]__max,25.8287410736084,0.0017624583865956964,173.0
mortality,f1034,ck-mb index__std,25.76639175415039,0.0017582038981301482,174.0
mortality,f765,currently experiencing pain__count,25.731523513793945,0.0017558246175269272,175.0
mortality,f1063,"sodium, whole blood__std",25.73011589050293,0.0017557285664856726,176.0
mortality,f1167,"lactate dehydrogenase, pleural__max",25.711545944213867,0.0017544614215837002,177.0
mortality,f1294,wbc__last,25.636621475219727,0.0017493488511195175,178.0
mortality,f1175,"sodium, urine__max",25.588970184326172,0.0017460973021172599,179.0
mortality,f650,heart rate__last,25.479900360107422,0.0017386547780751079,180.0
mortality,f223,spo2__std,25.45722198486328,0.0017371072890771154,181.0
mortality,f1045,hematocrit__std,25.418622970581055,0.001734473434169431,182.0
mortality,f19,atr sens thresh mv__mean,25.362049102783203,0.0017306130413040442,183.0
mortality,f414,hr alarm [low]__max,25.35478401184082,0.0017301172981927446,184.0
mortality,f1306,bicarbonate__count,25.350685119628906,0.0017298376048490369,185.0
mortality,f837,temperature fahrenheit__count,25.328521728515625,0.0017283252564758939,186.0
mortality,f492,arterial blood pressure diastolic__range,25.289390563964844,0.0017256550895891982,187.0
mortality,f613,arterial blood pressure systolic__last,25.2503719329834,0.0017229926015797847,188.0
mortality,f87,pap [systolic]__mean,25.232019424438477,0.0017217402938305263,189.0
mortality,f381,atrial pacemaker threshold [value]__max,25.162431716918945,0.0017169918843601521,190.0
mortality,f188,non invasive blood pressure diastolic__std,25.006393432617188,0.0017063444051812835,191.0
mortality,f1271,"hematocrit, calculated__last",24.91261863708496,0.0016999455576971547,192.0
mortality,f1286,"potassium, whole blood__last",24.830663681030273,0.0016943532526285483,193.0
mortality,f7,eth_WHITE,24.779077529907227,0.0016908332032223498,194.0
mortality,f1332,hemoglobin__count,24.73514175415039,0.001687835187320857,195.0
mortality,f466,spo2 desat limit__max,24.663986206054688,0.001682979794170386,196.0
mortality,f65,nbp [systolic]__mean,24.656217575073242,0.0016824496913370114,197.0
mortality,f121,temporary venticular stim threshold ma__mean,24.589221954345703,0.0016778781563450453,198.0
mortality,f237,temperature fahrenheit__std,24.5794620513916,0.0016772121764289203,199.0
mortality,f50,heart rate__mean,24.553638458251953,0.0016754500693184225,200.0
mortality,f1033,"chloride, whole blood__std",24.484413146972656,0.0016707263884359052,201.0
mortality,f718,temporary atrial sens threshold mv__last,24.380197525024414,0.001663615097320573,202.0
mortality,f357,temperature fahrenheit__min,24.335447311401367,0.0016605615071716333,203.0
mortality,f115,temperature f__mean,24.292238235473633,0.0016576130785963166,204.0
mortality,f1220,lactate__range,24.263385772705078,0.00165564429255152,205.0
mortality,f484,vent sens thresh mv__max,24.20204734802246,0.0016514587838310463,206.0
mortality,f477,temperature fahrenheit__max,24.19361114501953,0.0016508831283358302,207.0
mortality,f1057,potassium__std,24.155033111572266,0.001648250705083232,208.0
mortality,f977,"chloride, whole blood__mean",24.121177673339844,0.0016459405343755482,209.0
mortality,f807,pap [systolic]__count,24.0753173828125,0.0016428111966574888,210.0
mortality,f1227,potassium__range,24.009061813354492,0.0016382901600449356,211.0
mortality,f550,o2 saturation pulseoxymetry__range,23.944122314453125,0.0016338589272514416,212.0
mortality,f235,temperature f__std,23.914705276489258,0.0016318516166697735,213.0
mortality,f741,atrial pacemaker threshold [value]__count,23.91193962097168,0.0016316628984992866,214.0
mortality,f594,temperature celsius__range,23.72998809814453,0.0016192471951381872,215.0
mortality,f1226,platelet count__range,23.716224670410156,0.0016183080294014747,216.0
mortality,f1085,ck-mb index__min,23.701744079589844,0.0016173199270908978,217.0
mortality,f119,temporary atrial stim threshold ma__mean,23.621896743774414,0.0016118714382832486,218.0
mortality,f690,prothrombin time__last,23.609783172607422,0.001611044852696516,219.0
mortality,f1212,hematocrit__range,23.588571548461914,0.0016095974494041133,220.0
mortality,f450,prothrombin time__max,23.568756103515625,0.0016082453162501904,221.0
mortality,f337,respiratory rate (spontaneous)__min,23.50611114501953,0.0016039706544629694,222.0
mortality,f170,heart rate__std,23.487850189208984,0.0016027245939359066,223.0
mortality,f698,respiratory rate (total)__last,23.46891975402832,0.0016014328505965395,224.0
mortality,f985,glucose__mean,23.432828903198242,0.001598970143546917,225.0
mortality,f1049,hemoglobin__std,23.403217315673828,0.0015969495576180837,226.0
mortality,f809,pca 1 hr limit (mg)__count,23.37769317626953,0.0015952078841301835,227.0
mortality,f593,temperature c (calc)__range,23.377214431762695,0.00159517521636412,228.0
mortality,f1027,bicarbonate__std,23.374544143676758,0.0015949930057167533,229.0
mortality,f733,arterial blood pressure systolic__count,23.37330436706543,0.0015949084079161903,230.0
mortality,f1006,potassium__mean,23.361717224121094,0.0015941177438570815,231.0
mortality,f425,nbp [systolic]__max,23.33077621459961,0.001592006443055952,232.0
mortality,f113,temperature c (calc)__mean,23.27863883972168,0.0015884487801661187,233.0
mortality,f670,o2 saturation pulseoxymetry__last,23.243486404418945,0.0015860501071439995,234.0
mortality,f1421,2,23.226516723632812,0.0015848921584799846,235.0
mortality,f566,pap [diastolic]__range,23.22242546081543,0.0015846129857381263,236.0
mortality,f721,temporary venticular stim threshold ma__last,23.220245361328125,0.0015844642237595977,237.0
mortality,f687,pap [systolic]__last,23.19025230407715,0.0015824176077382833,238.0
mortality,f1258,creatinine__last,23.12796974182129,0.0015781676745389192,239.0
mortality,f1036,creatinine__std,23.053810119628906,0.0015731072944101608,240.0
mortality,f813,pulmonary artery pressure systolic__count,23.042221069335938,0.0015723165002005898,241.0
mortality,f1155,hematocrit__max,23.015071868896484,0.0015704639385187207,242.0
mortality,f1149,glucose__max,22.927003860473633,0.001564454501218107,243.0
mortality,f695,respiratory rate__last,22.834293365478516,0.0015581282776920002,244.0
mortality,f2,gender_F,22.75446128845215,0.0015526808300880502,245.0
mortality,f1231,sodium__range,22.702775955200195,0.0015491540128578067,246.0
mortality,f1263,glucose__last,22.6220645904541,0.0015436465658906881,247.0
mortality,f97,respiratory rate (spontaneous)__mean,22.621002197265625,0.0015435740720831288,248.0
mortality,f1112,platelet count__min,22.589096069335938,0.0015413969151480222,249.0
mortality,f1310,chloride__count,22.511173248291016,0.0015360797481569395,250.0
mortality,f103,spo2__mean,22.463071823120117,0.0015327974836455544,251.0
mortality,f516,bp uac [diastolic]__range,22.459993362426758,0.0015325874207992333,252.0
mortality,f664,nbp [diastolic]__last,22.387765884399414,0.001527658883088891,253.0
mortality,f585,spo2 alarm [low]__range,22.34988784790039,0.0015250742250559953,254.0
mortality,f976,"chloride, urine__mean",22.322755813598633,0.001523222834728288,255.0
mortality,f732,arterial blood pressure diastolic__count,22.318334579467773,0.0015229211459564338,256.0
mortality,f1050,lactate__std,22.304365158081055,0.0015219679239697815,257.0
mortality,f377,arterial bp [systolic]__max,22.30392837524414,0.0015219381195138908,258.0
mortality,f544,nbp [diastolic]__range,22.268253326416016,0.0015195037852650728,259.0
mortality,f1188,white blood cells__max,22.249853134155273,0.0015182482237542543,260.0
mortality,f1024,white blood cells__mean,22.249794006347656,0.0015182441890899197,261.0
mortality,f185,nbp [systolic]__std,22.183040618896484,0.001513689183206679,262.0
mortality,f1143,creatine kinase (ck)__max,22.17218589782715,0.0015129484969251337,263.0
mortality,f1005,platelet count__mean,22.144973754882812,0.0015110916402780053,264.0
mortality,f616,arterial bp [diastolic]__last,22.11554718017578,0.0015090836789440252,265.0
mortality,f1098,hematocrit__min,22.10965347290039,0.0015086815140151946,266.0
mortality,f259,atr sens thresh mv__min,22.09930419921875,0.0015079753176061865,267.0
mortality,f16,arterial bp [diastolic]__mean,22.077045440673828,0.001506456461709923,268.0
mortality,f339,respiratory rate set__min,22.019712448120117,0.0015025442689604995,269.0
mortality,f1084,"chloride, whole blood__min",22.003599166870117,0.0015014447578541041,270.0
mortality,f1096,"glucose, pleural__min",21.97657585144043,0.0014996007861027539,271.0
mortality,f330,prothrombin time__min,21.861757278442383,0.0014917659885669138,272.0
mortality,f11,art bp systolic__mean,21.858516693115234,0.0014915448629312883,273.0
mortality,f1115,"potassium, whole blood__min",21.73890495300293,0.001483382997283425,274.0
mortality,f1170,potassium__max,21.573787689208984,0.0014721160019035098,275.0
mortality,f190,o2 saturation pulseoxymetry__std,21.563650131225586,0.0014714242521958287,276.0
mortality,f1417,rx_total_mentions,21.556461334228516,0.0014709337151030252,277.0
mortality,f1284,potassium__last,21.535675048828125,0.0014695153353637385,278.0
mortality,f1065,urea nitrogen__std,21.503019332885742,0.0014672870292969072,279.0
mortality,f1235,urea nitrogen__range,21.494794845581055,0.0014667258205030178,280.0
mortality,f169,gait/transferring__std,21.475128173828125,0.0014653838390851627,281.0
mortality,f469,systolic unloading__max,21.43421745300293,0.0014625922418170436,282.0
mortality,f64,nbp [diastolic]__mean,21.384628295898438,0.001459208459944983,283.0
mortality,f567,pap [systolic]__range,21.33238983154297,0.0014556438990806421,284.0
mortality,f696,respiratory rate (set)__last,21.309017181396484,0.0014540490353143346,285.0
mortality,f549,non invasive blood pressure systolic__range,21.188093185424805,0.001445797626148337,286.0
mortality,f789,non invasive blood pressure systolic__count,21.18549346923828,0.0014456202310680793,287.0
mortality,f575,respiratory rate__range,21.111711502075195,0.0014405856207308772,288.0
mortality,f715,temperature f__last,21.101240158081055,0.0014398710946922752,289.0
mortality,f597,temperature fahrenheit__range,21.09995460510254,0.0014397833732806144,290.0
mortality,f578,respiratory rate (total)__range,21.03385353088379,0.001435272878855516,291.0
mortality,f71,o2 saturation pulseoxymetry alarm - high__mean,20.962499618530273,0.001430403950056955,292.0
mortality,f825,spo2 alarm [low]__count,20.954038619995117,0.0014298266026057276,293.0
mortality,f997,hemoglobin__mean,20.93817901611328,0.0014287444015108322,294.0
mortality,f173,hr alarm [high]__std,20.9240665435791,0.0014277814182394996,295.0
mortality,f1206,glucose__range,20.689342498779297,0.001411764711884586,296.0
mortality,f343,spo2__min,20.675113677978516,0.0014107937894350467,297.0
mortality,f13,arterial blood pressure systolic__mean,20.665882110595703,0.0014101638611970079,298.0
mortality,f336,respiratory rate (set)__min,20.643396377563477,0.0014086295173957185,299.0
mortality,f54,hr alarm [low]__mean,20.61026954650879,0.0014063690641646731,300.0
mortality,f1171,"potassium, urine__max",20.5568790435791,0.0014027258924210397,301.0
mortality,f579,respiratory rate set__range,20.44937515258789,0.001395390221908522,302.0
mortality,f1131,white blood cells__min,20.430587768554688,0.0013941082398538354,303.0
mortality,f174,hr alarm [low]__std,20.401491165161133,0.001392122794549851,304.0
mortality,f138,arterial o2 saturation__std,20.394311904907227,0.0013916329082093598,305.0
mortality,f1114,"potassium, urine__min",20.388301849365234,0.0013912228041023224,306.0
mortality,f457,respiratory rate (spontaneous)__max,20.385238647460938,0.0013910137824597003,307.0
mortality,f1142,ck-mb index__max,20.342708587646484,0.0013881116874489997,308.0
mortality,f192,o2 saturation pulseoxymetry alarm - low__std,20.29522705078125,0.0013848717218378963,309.0
mortality,f1092,glucose__min,20.292787551879883,0.0013847052593964806,310.0
mortality,f347,spon rr (mech.)__min,20.281221389770508,0.0013839160269924584,311.0
mortality,f376,arterial bp [diastolic]__max,20.253021240234375,0.0013819917524058043,312.0
mortality,f1020,"wbc, csf__mean",20.240806579589844,0.0013811582688445644,313.0
mortality,f570,prothrombin time__range,20.203447341918945,0.0013786090117374429,314.0
mortality,f5,eth_HISPANIC,20.10733985900879,0.0013720509902377933,315.0
mortality,f4,eth_BLACK,20.070449829101562,0.0013695337501444234,316.0
mortality,f226,spo2 desat limit__std,19.993690490722656,0.0013642959749354073,317.0
mortality,f1062,"sodium, urine__std",19.927444458007812,0.0013597755890751662,318.0
mortality,f3,eth_ASIAN,19.902353286743164,0.001358063459742232,319.0
mortality,f1275,hemoglobin__last,19.897552490234375,0.0013577358710283594,320.0
mortality,f1341,potassium__count,19.850648880004883,0.0013545353410073645,321.0
mortality,f305,nbp [systolic]__min,19.815481185913086,0.0013521356267815461,322.0
mortality,f774,hr alarm [low]__count,19.810283660888672,0.001351780966771493,323.0
mortality,f595,temperature f__range,19.790353775024414,0.0013504210245898261,324.0
mortality,f534,hr alarm [low]__range,19.790109634399414,0.0013504043653306383,325.0
mortality,f1118,"sodium, urine__min",19.750452041625977,0.0013476982769163191,326.0
mortality,f1074,white blood cells__std,19.711519241333008,0.0013450416456777137,327.0
mortality,f144,bp cuff [diastolic]__std,19.707508087158203,0.0013447679392552766,328.0
mortality,f548,non invasive blood pressure diastolic__range,19.68448257446289,0.0013431967628731267,329.0
mortality,f424,nbp [diastolic]__max,19.62678337097168,0.001339259581234921,330.0
mortality,f106,spo2 desat limit__mean,19.612407684326172,0.0013382786371997767,331.0
mortality,f835,temperature f__count,19.555124282836914,0.0013343698283623754,332.0
mortality,f617,arterial bp [systolic]__last,19.482147216796875,0.0013293901415203078,333.0
mortality,f480,temporary venticular sens threshold mv__max,19.462007522583008,0.0013280158827877764,334.0
mortality,f1418,rx_unique_drugs,19.354097366333008,0.0013206524902267661,335.0
mortality,f993,"hematocrit, calculated__mean",19.325176239013672,0.0013186790187653232,336.0
mortality,f1218,hemoglobin__range,19.214618682861328,0.0013111349773624954,337.0
mortality,f53,hr alarm [high]__mean,19.185203552246094,0.0013091277969312896,338.0
mortality,f596,temperature f (calc)__range,19.171377182006836,0.0013081843362293176,339.0
mortality,f651,heart rate alarm - high__last,19.171138763427734,0.0013081680674215171,340.0
mortality,f973,"calculated bicarbonate, whole blood__mean",19.138885498046875,0.0013059672231022531,341.0
mortality,f1205,"creatinine, urine__range",19.135963439941406,0.0013057678325938491,342.0
mortality,f1083,"chloride, urine__min",19.114391326904297,0.0013042958308640514,343.0
mortality,f784,nbp [diastolic]__count,19.11326789855957,0.0013042191722416952,344.0
mortality,f210,prothrombin time__std,19.080970764160156,0.0013020153344617958,345.0
mortality,f703,spo2__last,19.04056167602539,0.0012992579667652892,346.0
mortality,f218,respiratory rate (total)__std,19.004470825195312,0.0012967952597156668,347.0
