feature,importance_mean,importance_std
SpO2__max,0.012741802404260172,0.0026313242802090877
Arterial BP [Systolic]__mean,0.012627811174423109,0.0030385403434255672
SpO2 Alarm [Low]__max,0.01244638010703849,0.00668526826029372
SpO2 Alarm [Low]__min,0.012027865185974429,0.00666800521668314
Lactate__max,0.011478797482047253,0.0036218544114635016
Urea Nitrogen__last,0.01141031322223678,0.0022409619725514496
Sodium__mean,0.011325118206219797,0.005338165747005488
SpO2 Alarm [High]__mean,0.011086094711195016,0.005820586019825115
"Temp/Iso/Warmer [Temperature, degrees C]__mean",0.010976281170409542,0.007559373616251423
"Chloride, Urine__mean",0.010612449214967578,0.0033641900968594016
Non Invasive Blood Pressure systolic__last,0.010361937075050797,0.0030815259658017145
Pulmonary Artery Pressure systolic__std,0.010353805501718183,0.0011970753878151326
"Hematocrit, Calculated__min",0.0103250092878981,0.007197168140387194
HR Alarm [High]__mean,0.010289275126188668,0.0050787078603474105
CK-MB Index__mean,0.01019803738136491,0.002129141121039692
Potassium__min,0.01008173350223147,0.0038480691796698658
"Chloride, Whole Blood__min",0.009723422064464814,0.007334854551521223
SpO2__range,0.00967776589125786,0.0024766509845741665
BP Cuff [Systolic]__mean,0.009666724855907138,0.006752346024141407
Arterial BP [Systolic]__std,0.009592272468880081,0.003692278443812302
Respiratory Rate Set__last,0.009520878747051497,0.00454370261175604
"Creatinine, Urine__min",0.009427626759292141,0.0042967300238670346
Current Used/mA__mean,0.009349891902295893,0.002650491702000888
"Hematocrit, Calculated__std",0.00889161433365122,0.009990531521741846
Respiratory Rate Set__mean,0.008844167722279295,0.00300047993306106
"Temp/Iso/Warmer [Temperature, degrees C]__range",0.008835886945766248,0.002549402018298433
"Chloride, Whole Blood__max",0.008832007663075458,0.007185217386565228
tacroFK__last,0.008725924201800406,0.001327960622171348
O2 Saturation Pulseoxymetry Alarm - High__min,0.008627450102726475,0.00477998278014849
Lactate__min,0.008546805783712186,0.004380097781071872
Atrial Pacemaker Threshold [Value]__max,0.008457507680233789,0.004088442686221431
SpO2 Desat Limit__mean,0.00842199732329505,0.004494099178814362
Respiratory Rate (Total)__last,0.008310542547525057,0.006319101175075146
Spon RR (Mech.)__mean,0.008308602906179675,0.00945267322447623
O2 saturation pulseoxymetry__mean,0.008303231591684756,0.0031777056297714944
Temporary Venticular Stim Threshold mA__last,0.008191329206373466,0.002039620824838647
"Sodium, Whole Blood__range",0.008167829705458107,0.005000788865505373
"Potassium, Urine__mean",0.008114937178000959,0.004153848347454773
Non Invasive Blood Pressure systolic__mean,0.007937907604438622,0.002834589075171979
Temporary Atrial Sens Threshold mV__max,0.00792529993569353,0.002015416629266762
"Urea Nitrogen, Urine__last",0.007829138485916043,0.004577185557842827
Lactate__range,0.0077963883878149785,0.0021447141948932754
Ventricular Pacemaker Threshold [Value]__mean,0.007684635205684165,0.003475615322033201
O2 Saturation Pulseoxymetry Alarm - Low__mean,0.007498205831755667,0.0033060269379376426
"Creatinine, Urine__max",0.007495221768147297,0.004414203306881456
Blood Temperature CCO (C)__mean,0.007374964004732876,0.0021693898282639777
Temperature Celsius__min,0.007300959227247006,0.0022819093926612737
Lactate Dehydrogenase (LD)__min,0.007247320683887759,0.005126959632568391
Smoking Cessation Info Offered through BIDMC Inpatient Guide__max,0.007147279951419572,0.0041429081389863145
Atrial Pacemaker Threshold [Value]__min,0.007115275869220538,0.003696165804268333
Temporary Atrial Sens Threshold mV__min,0.007070738719866676,0.0013402412065863115
Platelet Count__mean,0.0070453741791961285,0.0036320112914584343
Hemoglobin__mean,0.0070300808532035575,0.009273120914143604
SpO2__std,0.006964655258591601,0.0030195255740822855
HR Alarm [Low]__last,0.006815526679766815,0.0051074755223229455
Temperature F (calc)__max,0.006595675793425326,0.0019945552450037585
SpO2 Desat Limit__std,0.0065938107536701596,0.0026506008788891246
Arterial BP [Systolic]__last,0.0065916473075541045,0.002652961488332852
% Hemoglobin A1c__min,0.00657501115293786,0.002703438844547603
Temperature F (calc)__min,0.00655203386315395,0.0020718241106533032
% Hemoglobin A1c__max,0.006464451596250353,0.002553366697768683
Arterial Blood Pressure systolic__max,0.00646124372787138,0.0041031008354210745
% Hemoglobin A1c__mean,0.006451545521144441,0.0026434571948262485
Respiratory Rate (Set)__mean,0.006442294923958714,0.002859306927850719
"Sodium, Whole Blood__min",0.006440355282613353,0.00839505363827972
O2 saturation pulseoxymetry__min,0.006417154188058794,0.003430648898495897
Smoking Cessation Info Offered through BIDMC Inpatient Guide__min,0.006396937157112559,0.004360072236043748
Arterial Blood Pressure systolic__min,0.0063866421376638895,0.004593885653062195
Respiratory Rate (Total)__mean,0.006374631281640508,0.00512784676875535
ART BP Systolic__mean,0.006287496624278166,0.004551388087442207
Chloride__mean,0.0061990937398823,0.0029129013413053003
Temporary Venticular Stim Threshold mA__range,0.006174848223064866,0.004474034637349763
Hemoglobin__max,0.0061476186426391525,0.005064652941012852
Hemoglobin__min,0.006101887867841915,0.0034502183822534664
Heart Rate Alarm - Low__min,0.0060741360762847085,0.004403303559153311
White Blood Cells__std,0.006025868847420468,0.002275950119084095
Non Invasive Blood Pressure systolic__min,0.005910683992140097,0.0038364515091647896
"Sodium, Whole Blood__max",0.005859880309208809,0.00783625540661483
Potassium__range,0.005856448636059208,0.002645103502209462
Temperature F (calc)__last,0.005839737879852791,0.0032904677519240443
Lowest Heart Rate__max,0.005839141067131104,0.0030184829511924775
Lactate Dehydrogenase (LD)__max,0.005802959295880461,0.005316339521816644
Urea Nitrogen__std,0.005773342464568132,0.003351522910271618
Lowest Heart Rate__min,0.005550582116208447,0.002618354680391957
Creatinine__range,0.005495302337864727,0.001978095814468219
"Temp/Iso/Warmer [Temperature, degrees C]__max",0.005484783513645519,0.0029405120531113553
tacroFK__mean,0.005473071063982893,0.00121997008041528
Systolic Unloading__last,0.005447930328082995,0.0011017833720468678
Arterial O2 Saturation__max,0.005427787898726932,0.002774211899869605
Respiratory Rate (Total)__max,0.005414956425211259,0.003849032396444513
Atrial Pacemaker Threshold [Value]__mean,0.00527395941971911,0.002785227925888047
Pulmonary Artery Pressure diastolic__max,0.005215695577767021,0.0012479446993970348
Systolic Unloading__std,0.005162728448719745,0.001292203050107976
Arterial BP [Diastolic]__range,0.00513676709532751,0.002259267589326105
Pulmonary Artery Pressure systolic__mean,0.005093274368236522,0.0007632580386960538
PCA 1 Hr Limit (mg)__min,0.005087977655331821,0.0022156538234424507
Respiratory Rate__std,0.005055525963591534,0.0030853355644117468
O2 Saturation Pulseoxymetry Alarm - Low__last,0.0049986049502632746,0.0017795556181094824
Respiratory Rate Set__std,0.0048847629236066,0.0029187175824843766
Lowest Heart Rate__mean,0.004827095894376199,0.0021091795066177834
BP UAC [Systolic]__last,0.004812250177924926,0.0010265689625556648
Arterial Blood Pressure systolic__range,0.004786065019762064,0.003343846573729759
Arterial O2 Saturation__min,0.004769503466736014,0.002481004814910277
Vent Sens Thresh mV__mean,0.004717058548820141,0.0034716294427545
Current Used/mA__last,0.004703854067353408,0.0015636969454856803
BP UAC [Diastolic]__std,0.0046461124365328125,0.0010251246999358624
BP UAC [Systolic]__range,0.00452354202382188,0.0010608120379222948
BP Cuff [Systolic]__range,0.004487658658932104,0.0024947750557420766
Spont RR__min,0.0044184283832195085,0.0018193817496704656
Atrial Pacemaker Threshold [Value]__last,0.00439530189025521,0.003758837398628154
Atr Sens Thresh mV__std,0.004394406671172723,0.0029707412836569567
Respiratory Rate (spontaneous)__range,0.004306899005859344,0.002956413389727776
Glucose__mean,0.004304287950202057,0.002571944202546854
Creatine Kinase (CK)__range,0.004262511059685869,0.002768501876918533
BP UAC [Systolic]__max,0.004224762655040859,0.0009566398257325096
Arterial BP [Diastolic]__last,0.004132107480003167,0.0011949362987405173
NBP [Systolic]__last,0.004122110866915385,0.004270649158013612
Temperature Celsius__max,0.004086078298845131,0.0022300500965126992
Temporary Venticular Stim Threshold mA__mean,0.004085033876582256,0.0014771873215763019
Pulmonary Artery Pressure systolic__last,0.004003792744846279,0.0003730760859071223
Arterial BP [Diastolic]__min,0.003942544839285911,0.002459648331110314
Hemoglobin__last,0.003931056194393978,0.0035989558401487327
Atr Stim Thresh mA__range,0.003917180298615386,0.0017465114430609695
Arterial O2 Saturation__range,0.003897783885161421,0.0029186723815493487
BP UAC [Diastolic]__mean,0.003890249124550449,0.0009468458868716092
"Calculated Bicarbonate, Whole Blood__mean",0.0038899507181896498,0.003241504858283804
BP Cuff [Diastolic]__min,0.0038514562976425413,0.004198780595722897
Chloride__min,0.003812290462783574,0.002558640492150506
Temporary Venticular Sens Threshold mV__min,0.0037894623761801196,0.0024029165303854553
Creatine Kinase (CK)__max,0.003762232795754361,0.0014753235150449604
Chloride__max,0.003596468062313329,0.002718014453481735
"Calculated Bicarbonate, Whole Blood__std",0.0035953490384601937,0.0006286562470054983
Heart Rate__range,0.0035949760305092225,0.002407974146571576
Bicarbonate__range,0.0035555117892894115,0.00133800939603021
Current Goal__mean,0.003527461591371428,0.004256007464333349
Pulmonary Artery Pressure diastolic__range,0.003523955316631655,0.0015668584902611036
Heart Rate__min,0.0034929956566955188,0.0008419106133867409
HR Alarm [Low]__min,0.0034744944623240626,0.005479215310245667
Smoking Cessation Info Offered through BIDMC Inpatient Guide__last,0.003474196055963241,0.002613645935756541
HR Alarm [Low]__max,0.003465169263548162,0.005445469644800901
Gait/Transferring__min,0.003450547351867428,0.002950097955070036
Bicarbonate__mean,0.003402951537315091,0.006393983882645145
Heart rate Alarm - High__last,0.003368560204229465,0.0016930693642599993
Temporary Venticular Sens Threshold mV__range,0.003286573056591369,0.003520696487887485
eth_WHITE,0.0032647147906605723,0.0015506409464892009
Arterial BP [Systolic]__range,0.0032546435759825743,0.003886049455672215
Heart Rate__last,0.003245915189928339,0.003786768047737005
Arterial O2 Saturation__std,0.003228010808278525,0.0035328762383553722
Respiratory Rate Set__range,0.0032209982587990014,0.00270553409899743
eth_OTHER,0.0032197300317654996,0.0015420383903850263
Prothrombin time__min,0.003179967384184845,0.0022281933401854265
SpO2 Alarm [Low]__mean,0.0031789975635121647,0.002890683000687261
Respiratory Rate (Total)__range,0.003136996868225372,0.0011700025709823593
Hematocrit__mean,0.0031052165907969665,0.002345909693958025
Platelet Count__std,0.0030845519503095,0.001036387958155634
"Glucose, Ascites__last",0.0030670205766107463,0.0017805616274579122
Spont RR__std,0.003066572967069492,0.002110266225906524
BP UAC [Diastolic]__range,0.0030380751596102095,0.0016644473858480212
Potassium__max,0.003010770977594235,0.0014468983632661468
Temporary Atrial Stim Threshold mA__min,0.0030080853203468204,0.0011369320676327876
Glucose__std,0.002922069686837547,0.0024302702128378146
PAP [Systolic]__max,0.0029116254642085116,0.003141739385072611
BP Cuff [Diastolic]__max,0.0029113270578477123,0.0034572680153549177
"Potassium, Urine__min",0.002896555942986634,0.004487126694067352
Atr Stim Thresh mA__std,0.0028806658042724196,0.001752238831705811
Current Used/mA__max,0.0028685057450685836,0.0034463789764960315
Glucose__range,0.0028535108254368778,0.0007232914837810688
Lactate Dehydrogenase (LD)__last,0.0028380682962639405,0.0010201488171610506
"Potassium, Urine__max",0.0028024087361447013,0.004258088520315776
Ventricular Pacemaker Threshold [Value]__min,0.0027854741751676348,0.0032231202304461035
Gait/Transferring__mean,0.00277734260183502,0.0037564967610478287
Pulmonary Artery Pressure systolic__range,0.0027751045541288153,0.0009351630378676428
Temporary Atrial Sens Threshold mV__std,0.002743622683061253,0.0017132158726946972
Lactate Dehydrogenase (LD)__range,0.002721093002818553,0.003131747691948135
Lowest Heart Rate__last,0.0026804351361555236,0.0024070602212410207
Epidural Infusion Rate (mL/hr)__max,0.0026618593401938504,0.0009191938419229384
ART BP Diastolic__std,0.0026611133242917307,0.0038686709950426267
Arterial BP [Diastolic]__mean,0.0026235141228271976,0.0024155837618664235
admit_weekend,0.002555029863016656,0.0009451748682008691
Current Used/mA__min,0.002543988827665977,0.003481417523273982
Hematocrit__std,0.002526755860328045,0.0010915698713886588
O2 Saturation Pulseoxymetry Alarm - Low__max,0.0025066134309720046,0.0014257476427828155
BP UAC [Diastolic]__max,0.0024910963002088725,0.0016894723471644955
Non Invasive Blood Pressure systolic__max,0.0024850535714020737,0.0025591420712367976
HR Alarm [High]__range,0.0024781902251029162,0.001048206351513257
Atr Sens Thresh mV__min,0.0024645381340949735,0.0028247948568366618
Spont RR__max,0.002453944708285527,0.0008181750773466224
BP UAC [Systolic]__min,0.002438725983883194,0.0008829017989012938
Current Goal__std,0.002437383155259476,0.0033364280592084656
"Hematocrit, Calculated__max",0.002419180367248819,0.0033505999215806288
2,0.002388220707312705,0.0004745824943487311
proc_rrt_any,0.00238008913398009,0.0009412634150339054
Diastolic Unloading__std,0.002342713737286095,0.0004931558194384037
Arterial BP #2 [Diastolic]__max,0.002318095212517668,0.0013338845814816341
Non Invasive Blood Pressure diastolic__std,0.0023080985994298198,0.0015992978074235483
PCA 1 Hr Limit (mg)__std,0.002280869019004128,0.0010080953047950964
Temperature F__range,0.002269156569341524,0.0009044226063486873
age,0.0022277526867763965,0.0011183992286597818
Ventricular Pacemaker Threshold [Value]__max,0.002218949699131878,0.0025170123195707435
tacroFK__range,0.002213876790997782,0.0003761762827861491
PAP [Diastolic]__last,0.002208356273322454,0.001820222307826361
CK-MB Index__std,0.0022006723095310265,0.003305894782597697
Arterial BP #2 [Diastolic]__min,0.0021569557776695003,0.0011879367018109881
"Calculated Bicarbonate, Whole Blood__range",0.002131516635408692,0.0017654065033047635
Atrial Pacemaker Threshold [Value]__range,0.002116745520547636,0.0023421025115260645
Pulmonary Artery Pressure diastolic__last,0.0021102551821995607,0.0012654323100713429
Arterial BP [Systolic]__min,0.0020942158403049584,0.0007618262597329164
Epidural Infusion Rate (mL/hr)__std,0.0020775796856886465,0.0009217367288339945
NBP [Diastolic]__range,0.0020622117581059474,0.00045578742529236055
"Sodium, Urine__range",0.0020572880531523063,0.0009752867240992002
Spont RR__last,0.0020550500054460352,0.0007717370122107401
Vent Stim Thresh mA__min,0.0020234935327882566,0.0027171918913480348
Respiratory Rate (spontaneous)__max,0.0020124524974375556,0.0026920008417909546
Creatine Kinase (CK)__mean,0.002008573214746745,0.0006173593015281008
Orthostatic BP lying [Systolic]__last,0.0019667963242305797,0.0007033118637269032
Orthostatic BP lying [Systolic]__max,0.0019667963242305797,0.0007033118637269032
Spon RR (Mech.)__std,0.0019645582765243086,0.0012560589656044783
Heart Rate__mean,0.001954636265026721,0.0004409361304802145
Arterial BP #2 [Diastolic]__last,0.0019452364646606046,0.0009066738878030109
Arterial BP #2 [Diastolic]__range,0.0019318081784232444,0.00142475010725811
Orthostatic BP lying [Systolic]__min,0.0019278542941422617,0.0007092088210881481
Orthostatic BP lying [Systolic]__mean,0.0019219607685158513,0.0007102344320890007
BP UAC [Systolic]__mean,0.001864815950416898,0.0015723377325751907
Temperature Fahrenheit__max,0.0018639953329246284,0.0019946299509594895
Atr Stim Thresh mA__last,0.0018542225246074517,0.0010138866889412648
Pulmonary Artery Pressure diastolic__min,0.0018466131624063076,0.0006498219294381537
Respiratory Rate Set__min,0.0018222184424083964,0.0011395234396080166
Manual BP [Systolic]__mean,0.0018206518090140955,0.0006927831999075948
Manual BP [Systolic]__min,0.0018150566897485066,0.0006633451161576307
BP UAC [Diastolic]__last,0.001800658582838488,0.0010813167014231643
BP UAC [Systolic]__std,0.0017958840810651689,0.0014497239248018653
Manual BP [Systolic]__max,0.0017951380651631155,0.0007162247500039725
Epidural Infusion Rate (mL/hr)__mean,0.0017705195403945994,0.0026275535115939308
"Chloride, Urine__std",0.0017564944414356631,0.001113965448528198
Gait/Transferring__std,0.0017507501189896856,0.002139689246895509
Ventricular Pacemaker Threshold [Value]__last,0.0017368742232110267,0.0016744419338712974
Respiratory Rate (Set)__min,0.001727623626025343,0.0021601439109056606
Temporary Atrial Sens Threshold mV__range,0.0016980067947129696,0.0010827919668333675
Hemoglobin__range,0.0016947989263339958,0.0026426408632646463
PCA 1 Hr Limit (mg)__mean,0.0016799532098827452,0.0013037257109706248
"Glucose, Ascites__min",0.0016700311983851358,0.0014762841073721362
"Glucose, Ascites__mean",0.0016670471347768555,0.0014853044605003523
Temperature Celsius__range,0.0016670471347768334,0.001971383282777584
Pulmonary Artery Pressure diastolic__std,0.0016654058997922715,0.0013100748148781175
Heart Rate Alarm - Low__max,0.0016550362787534079,0.0009109770599686458
"Creatinine, Urine__range",0.0016443682513537672,0.0029266056897810913
"Glucose, Ascites__max",0.0016337002239540821,0.0014871344606361737
Respiratory Rate (Set)__std,0.0016164672566161497,0.00107863517659711
ART BP Diastolic__min,0.0016140800057295346,0.0017982227868764918
Lowest Heart Rate__range,0.0015961010224895267,0.0015896230184937999
Temporary Atrial Sens Threshold mV__mean,0.0015960264208993102,0.001653845619670326
Ventricular Pacemaker Threshold [Value]__std,0.0015813299076284037,0.0009037620907198279
Glucose__max,0.0015620826973548941,0.0012573962347237656
proc_vent_any,0.001556039968548073,0.004864869115246389
"Potassium, Whole Blood__max",0.0015386577980297078,0.0016921030829555143
ART BP Diastolic__mean,0.001512025030325681,0.0011727435138187724
BP Cuff [Systolic]__min,0.0015071759269621454,0.0036445163630780468
O2 Saturation Pulseoxymetry Alarm - High__max,0.0014942698518562781,0.0009523090376794451
Non Invasive Blood Pressure systolic__std,0.001476514673386875,0.0010216259907094426
Non Invasive Blood Pressure diastolic__last,0.0014634593951005526,0.0004113917932755707
BP PAL [Systolic]__min,0.0014502549136338639,0.0007314073217687149
Respiratory Rate__range,0.0013528252368228745,0.001050684262323116
Creatinine__last,0.0013369350981086825,0.0033916691707630117
"Chloride, Whole Blood__range",0.0013234322102810836,0.0018856058043085046
Sodium__std,0.0013232084055105008,0.002738101684681805
PCA 1 Hr Limit (mg)__max,0.0013191799196392573,0.00044074103038440845
Temporary Atrial Stim Threshold mA__max,0.001316568863982015,0.0009366372583849884
% Hemoglobin A1c__range,0.0012829981483886588,0.000997574534039376
WBC__last,0.0012782982482055782,0.0007628659543997557
"Creatinine, Urine__std",0.0012609906792774516,0.003467395790915935
Hemoglobin__std,0.001260468468145959,0.001971572547925553
"Urea Nitrogen, Urine__range",0.0012547241457000259,0.0005396799073328686
"Calculated Bicarbonate, Whole Blood__last",0.0012439815167101021,0.0020501376328119175
Current Goal__range,0.0012410720546920384,0.0020337767717080015
Systolic Unloading__mean,0.001207352135918227,0.0001557929498423491
"WBC, Ascites__min",0.0011975793276010282,0.0015821897671528657
TCPCV-MAP__last,0.0011931778337788135,0.0005968148384763318
Respiratory Rate (Set)__last,0.001180420961853379,0.0013564781853515435
Arterial BP [Diastolic]__max,0.0011734830139640494,0.0006514468693775507
Respiratory Rate (Set)__max,0.0011500581146388189,0.0014727229032438789
WBC__range,0.001149610505097609,0.0010506827421041239
BP Right Arm [Systolic]__max,0.0011456566208166707,0.0035604614732461714
BP Right Arm [Systolic]__last,0.0011430455651594063,0.0035666961498781236
BP PAL [Diastolic]__last,0.0011246935739683606,0.0007538152520998185
Pulmonary Artery Pressure systolic__max,0.0011120113036330315,0.0009187927246413103
BP Right Arm [Systolic]__mean,0.0011117874988624487,0.003520127141627457
CK-MB Index__last,0.001111190686140806,0.0007615196807318706
BP Right Arm [Systolic]__min,0.001103059112808169,0.003504663533930957
BP Left Leg [Systolic]__mean,0.0010997766428390231,0.0028762728638371104
BP Left Leg [Systolic]__min,0.0010975385951327965,0.002873917627026517
BP Left Leg [Systolic]__last,0.001092614890179111,0.0028787446354029676
rx_total_mentions,0.0010860499502408638,0.0006808887015632655
BP Right Arm [Diastolic]__min,0.001083438894583577,0.003257881549645291
"Hematocrit, Calculated__last",0.0010538966648613978,0.004506258779017127
gender_M,0.001049942780580415,0.0007133114990077193
Baseline Current/mA__mean,0.0010449444740365577,0.00048198416055966216
HR Alarm [Low]__std,0.0010397223627219843,0.0004920031489621619
BP Right Arm [Diastolic]__mean,0.001022713200154679,0.003166454108009386
BP Left Leg [Systolic]__max,0.0010197291365463767,0.002825226513325707
BP PAL [Diastolic]__mean,0.0009914551338577437,0.0006284357990342247
BP Right Arm [Diastolic]__last,0.0009761618078651723,0.003113026176182617
Vent Stim Thresh mA__max,0.0009638525454809477,0.002334302390034262
NBP [Diastolic]__min,0.0009616890993649596,0.0013451850729801775
TCPCV-MAP__min,0.000956839996001424,0.0005673280688071234
NBP [Diastolic]__std,0.000954900354656063,0.0012760867938027883
WBC__max,0.0009440831240759672,0.0008454628531433941
tacroFK__min,0.0009411736620578593,0.0016031967723326385
BP Right Arm [Diastolic]__max,0.0009370705745965324,0.0030858886912281144
Temperature C (calc)__range,0.0009246867106220691,0.0010686477165234506
tacroFK__max,0.0009202852167998099,0.0014524796157553241
Heart rate Alarm - High__max,0.0009175995595523068,0.0006380030317935652
"Temp/Iso/Warmer [Temperature, degrees C]__min",0.0009118552371063737,0.002368905649850427
Spon RR (Mech.)__min,0.0009110346196140151,0.0027072370016149555
Temporary Venticular Stim Threshold mA__std,0.0009091695798588706,0.0021242636460521596
Temporary Atrial Stim Threshold mA__range,0.0008889525489126582,0.001706877738915357
Current Goal__max,0.0008758226690361637,0.0025722083390275854
rx_unique_drugs,0.0008638864146029324,0.0010503471277260596
ART BP Systolic__last,0.0008635134066519168,0.0006657310231481249
CK-MB Index__range,0.0008601563350925767,0.0014190823241986585
"WBC, Ascites__mean",0.0008498613156439294,0.0015689918464674504
Temperature C__range,0.0008411329295896719,0.0007707050170803257
Temperature F (calc)__range,0.0008411329295896497,0.0007701714040143651
TCPCV-MAP__std,0.0008263618147285711,7.278515914405259e-05
Atr Sens Thresh mV__max,0.0008260634083677276,0.0015457975797692344
Respiratory Rate__mean,0.0008168874127722381,0.0013944853235098008
% Hemoglobin A1c__last,0.0008168128111819995,0.004666718950241725
BP Cuff [Systolic]__max,0.0008143509587051456,0.002174449540559502
eth_ASIAN,0.0007850325337536379,0.0007526571258160353
Baseline Current/mA__min,0.000772797872959563,0.00040504839798973506
Manual BP [Systolic]__last,0.0007701868173022985,0.0019299189932090015
Manual BP [Diastolic]__max,0.0007653377139388073,0.000940663470290425
ART BP Systolic__min,0.0007605632121655103,0.0027654508727354373
Atr Stim Thresh mA__mean,0.0007574299453768196,0.0005442108335572389
0,0.0007563855231139005,0.0012811040135524414
Urea Nitrogen__min,0.0007475079338792545,0.001398643995114776
Chloride__std,0.0007387049462347584,0.0013309761387313812
Respiratory Rate (Set)__range,0.0007357954842166725,0.0004500714988293026
TCPCV-MAP__max,0.0007328114206083924,0.0005376518336235041
Temporary Atrial Sens Threshold mV__last,0.0007326622174279596,0.003066537838459122
"Sodium, Whole Blood__std",0.0007222179947988794,0.004696960046039952
Temperature F__std,0.0007215465804869981,0.0010711631499125945
Manual BP [Diastolic]__min,0.0007162498675822749,0.0008588505083713722
Manual BP [Diastolic]__mean,0.0007062532544945376,0.0009046779728174792
BP Left Leg [Diastolic]__min,0.0006999121193268287,0.0019071034666625773
Vent Sens Thresh mV__range,0.000695958235045846,0.002292777975510494
BP Left Leg [Diastolic]__last,0.0006941677968808734,0.0019114397693133184
BP Left Leg [Diastolic]__mean,0.0006922281555354903,0.0019151819476059613
Orthostat BP sitting [Systolic]__range,0.0006903631157802348,0.0010520196164140344
BP Left Leg [Diastolic]__max,0.0006838727774322262,0.0019178342801326916
BP PAL [Systolic]__mean,0.0006820077376770373,0.0005696606248848645
BP PAL [Diastolic]__std,0.0006757412040996336,0.0007385752070308192
Epidural Infusion Rate (mL/hr)__last,0.0006721603277696664,0.002330273976975248
Methemoglobin__last,0.0006565685954162959,0.0007037260731706852
Gait/Transferring__last,0.000651197280921334,0.002856689933689318
NBP [Diastolic]__mean,0.0006495560459368166,0.0022568670250489144
Vent Sens Thresh mV__std,0.0006379927994546008,0.0008831177503118367
