feature,importance_mean,importance_std
var_chloride__cv,0.008525768135273504,0.0037995952149249045
non invasive blood pressure diastolic__last,0.008418938658096375,0.003246038017039294
atrial pacemaker threshold [value]__mean,0.008311213961836695,0.003911255593415301
var_white blood cells__std,0.008286595437068223,0.001828337404371907
var_bp cuff [diastolic]__cv,0.008228704603067216,0.006147184493962169
temporary atrial sens threshold mv__max,0.008200654405149211,0.0022090370887095172
var_respiratory rate__cv,0.008038619751218534,0.0027306312195525644
var_hemoglobin__abn_low_ct,0.007900756012515076,0.0012469312113406084
white blood cells__std,0.007874347049581565,0.0035585022151407323
spon rr (mech.)__mean,0.007869870954169134,0.007276300332944609
vent sens thresh mv__min,0.00786121716970507,0.004778258038400742
"chloride, urine__last",0.007785869563595504,0.004188779751979256
% hemoglobin a1c__min,0.007760057413383726,0.0027882646686931533
% hemoglobin a1c__mean,0.007751403628919662,0.002793041677273881
var_diastolic unloading__std,0.007743794266718518,0.0015260877651331155
% hemoglobin a1c__max,0.007742153031733956,0.0027943881627384946
arterial blood pressure systolic__min,0.0077100743479447285,0.003076876979791322
temporary venticular stim threshold ma__last,0.007662329330211848,0.0024747567877182607
o2 saturation pulseoxymetry alarm - low__mean,0.007596381524468487,0.003600229385809172
tacrofk__last,0.00758056598734449,0.00116553525092929
sodium__last,0.007465381132064098,0.006217371469187375
ck-mb index__range,0.007444194280445205,0.0023928790780794605
respiratory rate set__last,0.007409728345769295,0.0017648757645052032
lactate dehydrogenase (ld)__last,0.0071869679974097215,0.0023787519906616626
var_systolic unloading__std,0.0071780158065848365,0.0014538279653505703
bp cuff [systolic]__mean,0.00714892118640389,0.00676843396381365
atrial pacemaker threshold [value]__max,0.007101922184573217,0.003673924847419169
spo2 alarm [high]__mean,0.007063875373567385,0.003640714885785903
systolic unloading__mean,0.007054624776381635,0.0014966251600402622
sodium__mean,0.007028812626169856,0.005493071337750865
respiratory rate set__mean,0.006834848491630341,0.0013261827478374115
heart rate__min,0.006794116023376984,0.002020678310060703
var_respiratory rate (total)__std,0.006735777579834767,0.0036723809222947964
spo2 alarm [low]__max,0.006728765030355332,0.005017111580124862
spo2 desat limit__std,0.0067262285762882176,0.0032699462560942284
spo2 alarm [low]__min,0.006707130569195097,0.004920590360454663
spont rr__last,0.006690270609808225,0.0017098513268608408
spon rr (mech.)__min,0.006681915231705027,0.0068702372819124296
respiratory rate (total)__mean,0.006666994913663515,0.006833801903083746
var_temporary atrial sens threshold mv__cv,0.006634170213972168,0.0012522813590151167
hematocrit__range,0.006505407869274027,0.0008885689403448288
var_arterial bp [systolic]__cv,0.006479894125423024,0.0016356581285513433
var_hr alarm [high]__std,0.006434387155396526,0.0014478716142274058
temporary atrial sens threshold mv__min,0.006426330183654105,0.0021350438875880435
"calculated bicarbonate, whole blood__last",0.0063793311818233665,0.004459313318900472
non invasive blood pressure systolic__min,0.006348893733018768,0.004379398108110798
blood temperature cco (c)__min,0.006285631584522733,0.0020390517142106334
lactate__range,0.006280111066847405,0.0005926786049464489
var_systolic unloading__cv,0.006267428796512142,0.0016143972623265447
spon rr (mech.)__range,0.006263251107460533,0.00449230309507083
hr alarm [high]__std,0.006159554897072072,0.0020378361663509364
var_hr alarm [low]__std,0.006158659677989587,0.0037631174367858105
art bp systolic__mean,0.006122552508329137,0.004692717642869961
ventricular pacemaker threshold [value]__min,0.006087340557751242,0.003480001316021483
temperature c__mean,0.006058544343931138,0.0045126080845366
pulmonary artery pressure systolic__last,0.006050039762647485,0.0010477376666956193
chloride__min,0.006031538568276007,0.0028261064324339017
"var_temp/iso/warmer [temperature, degrees c]__cv",0.006001996338553828,0.0029710365024001816
ck-mb index__std,0.005942911879109514,0.006683725151255231
temporary atrial stim threshold ma__min,0.0059423150663878484,0.0015826400311255565
pulmonary artery pressure systolic__mean,0.0059065063030882435,0.0009295696535129447
var_urea nitrogen__cv,0.005867415069819537,0.001152072045989625
atr stim thresh ma__mean,0.00586144694260291,0.0022310011360056037
chloride__max,0.005802362483158574,0.0032706909256014728
pca 1 hr limit (mg)__min,0.005791172244627463,0.002112458199772914
spo2 alarm [high]__max,0.0057277608929511056,0.0032528090015658774
arterial bp [diastolic]__range,0.00571597384169833,0.001522201675560575
eth_OTHER,0.005651219661398188,0.0026283854930785845
"temp/iso/warmer [temperature, degrees c]__mean",0.005645549940542427,0.006231537171775625
lowest heart rate__max,0.005592284405134307,0.0033291014053687066
lactate dehydrogenase (ld)__min,0.005529917475720803,0.006128268539645928
chloride__mean,0.005525739786669215,0.002863579372647518
respiratory rate (total)__last,0.005512311500431877,0.006123647109507968
temporary venticular stim threshold ma__range,0.005471728235358952,0.003552827328825019
glucose__range,0.0054529286346266526,0.0009250966095269974
lowest heart rate__min,0.005429354532121078,0.0031561046973344023
var_bicarbonate__slope,0.005428757719399458,0.001569503991369859
heart rate__range,0.005420253138115827,0.00258061773400264
platelet count__std,0.005389069673409108,0.0010337730970400325
lactate dehydrogenase (ld)__max,0.005321480632681075,0.007191388021070924
vent stim thresh ma__max,0.005306411111459197,0.005113886890731752
"chloride, whole blood__mean",0.0053047698764745466,0.004701102403270109
var_temperature f__std,0.005258516890545906,0.00295156933216008
ventricular pacemaker threshold [value]__max,0.005189585021194221,0.003157452129280436
systolic unloading__last,0.005180931236730113,0.0015694196236388676
bp cuff [systolic]__range,0.0051103581323938664,0.0032145522207371797
vent stim thresh ma__min,0.005102002754290624,0.004916915891491353
bp uac [systolic]__max,0.004969510330082106,0.0009773930807333699
bp uac [systolic]__last,0.004965034234669652,0.000988018526310952
respiratory rate set__std,0.004952948777056032,0.003445461126552369
arterial o2 saturation__range,0.004878347186848542,0.002730595706843345
"potassium, whole blood__last",0.00479971711076983,0.0021121046649678395
sodium__std,0.004742423089490444,0.0021579945146063726
var_bicarbonate__std,0.0047052714975671425,0.0006485355106750321
bp uac [systolic]__min,0.004691843211329805,0.0010021507262018856
pheno_cluster_0,0.004668418312004596,0.00242601143185771
ventricular pacemaker threshold [value]__mean,0.00464514261585991,0.0030441985120968694
"sodium, whole blood__min",0.004641412536349532,0.005761992173611271
"glucose, ascites__last",0.004574420308343208,0.0031651327163174786
bp uac [systolic]__range,0.004563230069812052,0.0010915363888556184
baseline current/ma__mean,0.004562036444368744,0.0018072368124351754
"temp/iso/warmer [temperature, degrees c]__min",0.004544878078621051,0.005472557744688189
% hemoglobin a1c__last,0.004507129673976063,0.005343481464645385
pulmonary artery pressure systolic__range,0.004503250391285229,0.00045282454876089653
var_bp uac [diastolic]__std,0.004469232066150686,0.0010659239991041344
"urea nitrogen, urine__max",0.004364491433499351,0.0033425478917317604
bp uac [diastolic]__std,0.0043495711154577735,0.0010381899524305527
var_sodium__slope,0.004348526693194877,0.0012791068656889354
"urea nitrogen, urine__mean",0.0043413649405349645,0.0033916315692815685
"urea nitrogen, urine__min",0.004309435459926214,0.0034309034537607953
arterial o2 saturation__max,0.004298991237297134,0.0010774939461409999
temperature celsius__min,0.004267658569409938,0.0029613645859871925
"sodium, whole blood__max",0.0042387131524094235,0.0055718933874910805
spon rr (mech.)__max,0.00423662430788363,0.005293615234382964
var_creatine kinase (ck)__std,0.004017594039034433,0.0020408914310183907
spon rr (mech.)__std,0.004008343441848683,0.0028734653502515313
"sodium, whole blood__std",0.003929116553048351,0.0033253949968201327
"var_hematocrit, calculated__slope",0.003927326114883334,0.005018488699251869
pap [diastolic]__min,0.003920313565403876,0.001780646039656195
blood temperature cco (c)__max,0.003911808984120202,0.0016682557391859954
bp cuff [diastolic]__min,0.00386585440455236,0.005644545665470427
pulmonary artery pressure diastolic__max,0.003811246040520544,0.0007425672159105737
var_temporary atrial sens threshold mv__std,0.0037235145704365147,0.0016497232717606579
current used/ma__last,0.0037139655668898984,0.002300735180470919
atrial pacemaker threshold [value]__range,0.003626681706347146,0.002501177455589507
current goal__mean,0.00359788549252702,0.0037253713391269816
vent stim thresh ma__range,0.0035810255331401473,0.0023572058616691187
o2 saturation pulseoxymetry alarm - low__last,0.003579235094975197,0.0022477297644846184
var_glucose__std,0.0035020970507006143,0.0011163166786525998
var_arterial bp [diastolic]__cv,0.0034973225489273174,0.0009438439177131551
lactate__last,0.003482700637246694,0.001101202318567299
var_heart rate__cv,0.0034731516337001,0.0012988071808888784
age,0.0034715103987155603,0.0011343260081111866
smoking cessation info offered through bidmc inpatient guide__max,0.003431822352725211,0.0024378741081264063
lowest heart rate__mean,0.00340660701523503,0.0024126735392655213
respiratory rate (spontaneous)__range,0.0033867629922398556,0.002560882740798114
var_bp cuff [systolic]__cv,0.003365874546981695,0.00344696046203528
current used/ma__max,0.003329916580501724,0.003901292669920306
var_white blood cells__slope,0.0032864984550009745,0.0025038583010854997
nbp [systolic]__last,0.003268295666990317,0.002641596275388433
spo2 alarm [high]__last,0.0032653116033820816,0.0035025124519099827
arterial blood pressure diastolic__min,0.003257105428459206,0.006506262048542117
bp uac [diastolic]__range,0.0032448707676651757,0.0018844330144622385
glucose__std,0.0032077191757418745,0.004541148435405992
current used/ma__min,0.003171462802901037,0.003998029290314975
temporary atrial sens threshold mv__std,0.0031535584212511792,0.002434532224141069
bp uac [systolic]__mean,0.0031449046367871603,0.0019329440228317773
arterial o2 saturation__min,0.0031222257533640276,0.0008978053150314694
atrial pacemaker threshold [value]__last,0.0030622460748372495,0.004465689908700741
epidural infusion rate (ml/hr)__max,0.0030468781472545283,0.0011152343801726988
temperature f (calc)__max,0.003036135518264582,0.001183323773578465
temperature fahrenheit__min,0.003035687908723372,0.0016950854670539177
arterial bp [systolic]__last,0.003035091096001685,0.001609613882059623
"hematocrit, calculated__mean",0.0030328530482954365,0.0040754353868770535
temperature f (calc)__min,0.0030018187867691727,0.0011612263549338453
baseline current/ma__min,0.002960787912154994,0.0005964896839504313
arterial o2 saturation__std,0.002936169387386567,0.003217410283478359
atr sens thresh mv__min,0.0029351249651236254,0.0027301738643390433
var_pulmonary artery pressure diastolic__cv,0.0029293060410874538,0.0007385048916541001
non invasive blood pressure diastolic__mean,0.002907671579927329,0.003817597974556765
gait/transferring__min,0.002900659030447783,0.0028357020994295877
var_blood temperature cco (c)__cv,0.002899166998643654,0.0009542723757829511
temperature fahrenheit__max,0.002885141899684629,0.0017511811199528158
var_ck-mb index__std,0.0028502283554674877,0.004482205032113591
"sodium, whole blood__range",0.0028438126187096957,0.003010689786870514
gait/transferring__max,0.0028184480780391262,0.0015600337360395767
var_vent sens thresh mv__std,0.0027854741751674574,0.005258310332965872
blood temperature cco (c)__mean,0.0027642873235484535,0.0012449306840865409
temporary atrial stim threshold ma__range,0.002762646088563936,0.0038687892244683836
"var_temp/iso/warmer [temperature, degrees c]__std",0.0027342974842850644,0.0027209897868252265
lowest heart rate__last,0.0027007267686917523,0.002522441712024007
var_temperature c__cv,0.002657607049551758,0.001039919152161183
atr stim thresh ma__std,0.0026394042615411452,0.0024909733046369225
smoking cessation info offered through bidmc inpatient guide__min,0.0026268711943862933,0.0019763760107234228
"var_creatinine, urine__cv",0.002613592111329344,0.0014707542291138907
vent sens thresh mv__last,0.0025839006784267537,0.005525556358588961
bp uac [diastolic]__max,0.002568532750843966,0.0018629284093572877
potassium__min,0.0025315303621010533,0.002018571895657805
"calculated bicarbonate, whole blood__min",0.0025016897260180747,0.003194415757351485
"potassium, urine__std",0.002462896899110234,0.0008303658474589141
var_heart rate__abn_high_ct,0.002451855863759489,0.0011899158591922334
glucose__max,0.0024509606446769805,0.0008737891115078583
arterial bp [diastolic]__mean,0.002446932158805759,0.0016613443503815993
temporary atrial sens threshold mv__mean,0.002436487936176679,0.0005530273797892127
"creatinine, urine__mean",0.002433056263027189,0.0026288141595418907
"potassium, whole blood__std",0.002429922996238454,0.0018351103471301697
var_creatinine__std,0.002426043713547754,0.0010116236404245516
hr alarm [high]__range,0.0024033648301246434,0.000653544096171616
temporary atrial sens threshold mv__range,0.0023970982965471955,0.0005460627270136223
nbp [diastolic]__std,0.0023915777788718227,0.0023666142389266536
var_atr sens thresh mv__slope,0.0023730765845003886,0.0013024542913142173
"calculated bicarbonate, whole blood__max",0.0023714353495158267,0.0029852436989377825
baseline current/ma__max,0.00236666084774253,0.00045937103002050944
var_art bp diastolic__std,0.002357708656917623,0.00348326578265409
pulmonary artery pressure systolic__max,0.0023484580597318725,0.0005037986291492071
var_arterial blood pressure systolic__std,0.0023405502911699517,0.007584929434795998
manual bp [systolic]__mean,0.0023342837575924813,0.001554159228110013
manual bp [systolic]__max,0.002288179974844251,0.001571165981924275
manual bp [systolic]__min,0.0022771389394935283,0.0015001376734920027
creatine kinase (ck)__min,0.0022716184218181555,0.000807056953205153
stack_prolonged_los_proba,0.0022640090596170114,0.0004848323771587778
temperature f__std,0.0022566981037766666,0.0017131796092044141
lactate dehydrogenase (ld)__range,0.002214772010080068,0.003486111872725523
art bp diastolic__min,0.002214324400538836,0.0031959821162189277
var_spo2 alarm [low]__std,0.0022080578669613883,0.0020742121499178093
arterial bp #2 [systolic]__min,0.0022074610542397012,0.0011358860761208338
arterial bp #2 [diastolic]__min,0.002203880177909823,0.0009385384573754102
var_lactate__abn_high_ct,0.0021955247998065143,0.0009825623619406964
bp cuff [diastolic]__max,0.0021856773898991213,0.004974879172250762
bp left arm [diastolic]__min,0.002180604481765047,0.0020514415646754464
bp left arm [diastolic]__last,0.002179858465862994,0.002029929311256089
"var_potassium, whole blood__std",0.002176128386352594,0.0024396573332094843
"var_chloride, whole blood__std",0.0021731443227442472,0.0009961490867906357
bp left arm [diastolic]__mean,0.002171353884579297,0.002048151442165493
bp left arm [diastolic]__max,0.0021474813757128785,0.002018615677873442
arterial bp #2 [diastolic]__max,0.002146884562991258,0.000871512035482045
arterial bp #2 [diastolic]__last,0.002145243328006674,0.0014193597938793226
var_creatinine__abn_high_ct,0.0021419608580375725,0.0016420487133175024
hematocrit__last,0.002083025601773603,0.0025785243996967453
temperature f__range,0.0020675084710105153,0.001856888495094773
pulmonary artery pressure diastolic__last,0.002050200902082344,0.0008457648315521697
arterial bp #2 [systolic]__max,0.002042293133520312,0.0005986031970141845
pap [diastolic]__range,0.0020369218190254166,0.00638703656320181
o2 saturation pulseoxymetry alarm - high__min,0.0020212554850818298,0.0034081789712450657
"wbc, ascites__min",0.0020133477165198642,0.0015384492810464768
bp cuff [systolic]__min,0.002010214449731107,0.004499947974746022
gender_F,0.0020049923384166226,0.00088493003768903
heart rate__last,0.0020036495097928374,0.003485819518859919
pulmonary artery pressure diastolic__range,0.001984402299519328,0.0007245671143830694
hr alarm [high]__mean,0.0019841038931584843,0.0031629492302813144
smoking cessation info offered through bidmc inpatient guide__last,0.0019635138542612117,0.0025585613093610207
epidural infusion rate (ml/hr)__mean,0.0019573965238641965,0.0026786006713461585
var_atr stim thresh ma__cv,0.0019547108666167377,0.002001178801051789
current goal__std,0.001952771225271377,0.002846123804366888
atr stim thresh ma__range,0.0019259146527967007,0.0018186447575374637
respiratory rate (spontaneous)__max,0.0019220353701058456,0.0018912812116848525
nbp [diastolic]__last,0.0018945819849094825,0.0018850351661479133
var_arterial bp #2 [diastolic]__cv,0.0018859282004453747,0.0008020110217197738
glucose__last,0.0018793632605071497,0.0004806328439968225
var_vent sens thresh mv__slope,0.0018783188382442307,0.0020614638078475774
temporary venticular stim threshold ma__mean,0.00186130967567697,0.0010409221661829232
ventricular pacemaker threshold [value]__std,0.0018553415484603652,0.001234084570587035
ventricular pacemaker threshold [value]__last,0.0018504178435066355,0.002505230726545623
o2 saturation pulseoxymetry alarm - high__mean,0.0018447481226508522,0.0033424625352380505
respiratory rate__range,0.0018328118682176876,0.0009010170427289348
bp left leg [systolic]__min,0.0018308722268722821,0.0035631750162991756
var_creatinine__cv,0.0018287833823464883,0.0004221536762432316
bp left leg [systolic]__mean,0.0018192343787999388,0.0035643124816436425
bp left leg [systolic]__last,0.0018111774070575625,0.003561316376814372
pca 1 hr limit (mg)__mean,0.0018099837816141883,0.0010948756088887284
bp uac [systolic]__std,0.0018072981243667297,0.0015998053573734782
var_arterial bp #2 [diastolic]__std,0.00180491087348007,0.0010632367294128892
current goal__range,0.0018047616702996593,0.002675086303153993
bp left leg [systolic]__max,0.0017999871685263845,0.0035540426014083084
pulmonary artery pressure diastolic__std,0.0017999871685263845,0.0006231331815701379
temperature celsius__std,0.0017922286031448297,0.001879988587398291
tcpcv-map__std,0.0017908857745210672,4.749631972646727e-05
non invasive blood pressure systolic__max,0.0017719369706083344,0.0030387257380420137
bp cuff [diastolic]__std,0.0017689529070000986,0.0042631237150168215
var_bp uac [systolic]__cv,0.0017625371702421956,0.001027214280754726
arterial o2 saturation__last,0.0017376202391129248,0.0019008442672456512
"wbc, ascites__mean",0.0017344869723242117,0.0014792730492187755
pheno_cluster_2,0.0017340393627829575,0.003751312300055477
spo2 desat limit__max,0.001715090558870247,0.0013683039640258836
temporary venticular sens threshold mv__range,0.0017040495235195463,0.0022973256293524437
creatinine__range,0.0016933068945296891,0.0011153024463150707
var_temperature c (calc)__cv,0.0016825642655398099,0.00127070197066953
var_heart rate alarm - high__cv,0.001644517454533956,0.0018573340598139678
var_temperature f__cv,0.0016443682513535673,0.002129134005946919
tcpcv-map__last,0.001644069844992746,0.0012282885202809701
var_arterial bp #2 [systolic]__std,0.0016324319969203583,0.0013071719843230749
creatine kinase (ck)__max,0.001620644945667582,0.0006353057756193798
arterial bp #2 [diastolic]__range,0.0016113943484818538,0.0005114046475239103
tcpcv-map__min,0.0015455957459188153,0.0011876491998724387
"glucose, ascites__mean",0.0015376879773568053,0.0015447688002303102
"glucose, ascites__min",0.0015373895709960062,0.001543392445545964
"glucose, ascites__max",0.0015351515232897794,0.0015473347728002444
temperature f (calc)__range,0.0015335102883051953,0.0008727542569217601
temperature c__range,0.0015327642724030754,0.0008732919123553109
temporary atrial sens threshold mv__last,0.0015259009261040513,0.0013938746539053281
atr stim thresh ma__max,0.001520380408428701,0.001968709986298172
tcpcv-map__max,0.0015199327988874912,0.0011753200191914686
temporary atrial stim threshold ma__std,0.001515605906655404,0.002208361036407673
bp pal [systolic]__min,0.0015153075002945827,0.0004890213391398122
var_o2 saturation pulseoxymetry__cv,0.0014963586963818941,0.001240893475161871
wbc__last,0.001446823240484063,0.0009280114702547409
baseline current/ma__std,0.0014389154719220754,7.831589522191865e-05
pheno_cluster,0.0014333949542467473,0.001188807704045638
lowest heart rate__range,0.001430410890638467,0.001424511659024186
bp pal [diastolic]__mean,0.001427277623849732,0.0004369560785536319
vent sens thresh mv__std,0.0014129541185298855,0.0013798553416747368
atr stim thresh ma__last,0.0014028083022616712,0.0020122143312632495
spont rr__std,0.001400122645014168,0.0006278698525538739
o2 saturation pulseoxymetry__min,0.0013989290195708603,0.0010768256602086419
var_chloride__abn_low_ct,0.001382815076086108,0.0008755634441606201
epidural infusion rate (ml/hr)__std,0.0013755041202457186,0.0007707928432507311
pca 1 hr limit (mg)__std,0.0013725200566374386,0.0006355683167307228
art bp diastolic__last,0.001371177228013698,0.0031517919767084885
admit_weekend,0.001355510894070111,0.0008975006002279878
var_respiratory rate (set)__slope,0.0013431270300956698,0.0003791876644875082
"wbc, ascites__max",0.0013335780265491203,0.0013952305721803683
var_atr sens thresh mv__std,0.0013179116926055113,0.002725167340027285
"potassium, urine__max",0.0012956804187237436,0.0038592938139197022
var_bicarbonate__abn_high_ct,0.0012922487455741872,0.00033801070835680184
"sodium, urine__range",0.0012862806183575604,0.0016271892137337681
spo2 alarm [low]__std,0.0012855346024554625,0.0007108245903443076
var_lactate__std,0.001273896754383097,0.00024698629584818935
respiratory rate (set)__mean,0.001258827233161197,0.0008454991030928766
vent sens thresh mv__range,0.0012576336077178452,0.004748037590829778
bp left leg [diastolic]__last,0.0012473385882692644,0.0018200141907801577
bp left leg [diastolic]__max,0.001245548150104292,0.0018291378653136734
bp left leg [diastolic]__mean,0.0012379387879031256,0.0018270136034353127
tacrofk__range,0.001236745162459818,0.00016283761965489707
med_cls_anticoagulant_any,0.0012303294257018926,0.0012770749347406078
bp left leg [diastolic]__min,0.0012212280316965974,0.0018214427029564894
bp pal [diastolic]__last,0.0012155583108408806,0.00045527574968278665
var_chloride__std,0.001192431817876538,0.0059919561940912575
art bp systolic__min,0.00117825751573708,0.0030646693768938303
"creatinine, urine__max",0.0011702005439947038,0.00216846759186874
o2 saturation pulseoxymetry alarm - low__max,0.0011700513408143154,0.0009458476228434177
protein/creatinine ratio__min,0.001156921460937732,0.00022928281436354137
protein/creatinine ratio__max,0.0011531913814273765,0.00022781444654088653
protein/creatinine ratio__mean,0.0011522961623449124,0.00022739543697662516
heart rate alarm - high__max,0.0011431947683395727,0.001103107820223935
pulmonary artery pressure diastolic__min,0.0011051479573336743,0.00014977175481342816
orthostatic hr standing__min,0.0011039543318904332,0.0015863663144139153
orthostatic hr standing__last,0.001103655925529634,0.001585950333721659
