feature,importance_mean,importance_std
Lactate__last,0.01868764273123651,0.0015288378674733218
"Temp/Iso/Warmer [Temperature, degrees C]__last",0.018551241900408355,0.0030021067149877843
Urea Nitrogen__last,0.017967323380889754,0.0027404112841957406
Sodium__last,0.01779004033078464,0.0018995460198822517
Respiratory Rate Set__range,0.017357005722876816,0.001776006506397426
CK-MB Index__min,0.017156682848419445,0.0019895982250145885
Temperature F (calc)__mean,0.016639982303386636,0.0023356454100768188
SpO2 Alarm [Low]__last,0.016205363113336268,0.0008911221175591699
Bicarbonate__mean,0.016120841501854243,0.003040618020318743
Creatinine__std,0.016003582423307794,0.0010005686795691894
PAP [Diastolic]__last,0.015748591464933504,0.0012058754501499684
Sodium__range,0.015149682798346631,0.0017222824966128616
Currently experiencing pain__last,0.0151464502507759,0.0026910156698923943
PAP [Diastolic]__mean,0.015010398028019156,0.0015304590410534097
Respiratory Rate__mean,0.014299871395313279,0.0016979680176172477
Temperature Fahrenheit__max,0.014166608037127371,0.001272383515376993
Heart rate Alarm - High__min,0.01416375578927076,0.002330179306766351
HR Alarm [Low]__mean,0.013624997860814014,0.002315271294595786
Temperature F__max,0.013570773459897012,0.0011068005909949101
Arterial BP [Diastolic]__last,0.01338572595729357,0.00188755041281714
Temporary Venticular Sens Threshold mV__range,0.013022317888728051,0.0031672544284765507
eth_BLACK,0.012849978734907608,0.0024599125884967664
Bicarbonate__min,0.012749294385571864,0.0028567544477292118
Atrial Pacemaker Threshold [Value]__mean,0.012720201457435198,0.0019169107399226663
Temperature F__min,0.012503303853767123,0.001008502356899018
Potassium__mean,0.012299875198310417,0.0007712309677597031
"Hematocrit, Calculated__last",0.012129500926346659,0.0011003892759248461
"Temp/Iso/Warmer [Temperature, degrees C]__range",0.011922427731962148,0.004241946759340234
Creatinine__range,0.011913934371678248,0.0027542827501738964
Bicarbonate__max,0.011881989195685084,0.002264993355925884
NBP [Diastolic]__mean,0.011862055152332185,0.0014012273200748005
Arterial BP [Systolic]__last,0.01184421275740739,0.0013301773171066123
Heart Rate__mean,0.011774396068207894,0.0011841433476152286
SpO2 Alarm [Low]__mean,0.01174273611700043,0.0011551295262579675
White Blood Cells__last,0.011269104514601303,0.0015262445050511092
Pulmonary Artery Pressure systolic__mean,0.011022733683082287,0.0017118798028153866
Lactate__mean,0.010831126010408743,0.001298607093376708
O2 Saturation Pulseoxymetry Alarm - High__last,0.010756650649710297,0.0014350857258412378
"Calculated Bicarbonate, Whole Blood__last",0.010501437849836082,0.0008198959162289862
BP Cuff [Systolic]__std,0.010307453303948754,0.003699337874501666
SpO2__mean,0.010148424640125442,0.000674391014306332
Temporary Venticular Stim Threshold mA__last,0.010057944999787582,0.0017827426740241348
CK-MB Index__max,0.010044412668290481,0.0019584235875108537
PAP [Systolic]__last,0.009920688494602503,0.0019517945402258592
Arterial Blood Pressure diastolic__mean,0.009850269664189004,0.0015840012245649463
Atr Sens Thresh mV__min,0.009554491561466195,0.0026282961384388294
rx_total_mentions,0.009488477869408807,0.0005710734059085181
Smoking Cessation Info Offered through BIDMC Inpatient Guide__last,0.00936694041907753,0.001995643346982991
Atr Sens Thresh mV__max,0.009261058640314368,0.0029360591929187504
eth_OTHER,0.008939230007168586,0.0011918878667342544
Platelet Count__mean,0.00875085488206584,0.0014696529285888904
Hemoglobin__max,0.008640092590303693,0.0020180131392752362
% Hemoglobin A1c__last,0.008625704584449645,0.0009853674505161357
Current Used/mA__last,0.008625134134878355,0.000980193595977102
"Temp/Iso/Warmer [Temperature, degrees C]__max",0.008418821539922239,0.0027602955288122915
ART BP Diastolic__mean,0.008286287089521904,0.00041915149741067606
HR Alarm [Low]__last,0.008222808728892538,0.0018979617179154095
Currently experiencing pain__max,0.008062353941140965,0.0018270725282327667
Spon RR (Mech.)__mean,0.007920977522385363,0.0010917591408240136
Currently experiencing pain__min,0.007850875608400277,0.0017965085292944729
Temperature C__last,0.007844442204901613,0.0011520062542610889
Sodium__std,0.0077168516507859055,0.0009189893260542193
Pulmonary Artery Pressure systolic__last,0.007680406261507922,0.0011125468811953297
Atr Stim Thresh mA__mean,0.007282390918949888,0.0009808170631554688
"Potassium, Whole Blood__max",0.007241952382672756,0.0027041332762056058
Potassium__min,0.007063908733139201,0.0004602816898012506
Lactate__range,0.007012916879792885,0.0005218839258747385
Temperature C__min,0.006881776861677924,0.0010419933494931202
Hematocrit__std,0.0068294539593319655,0.0018315210058265545
Hemoglobin__min,0.00679839614933857,0.0015570978824266336
"Urea Nitrogen, Urine__last",0.006784990584412886,0.0007804085577824662
Respiratory Rate (Set)__mean,0.006671692961222697,0.0015632645006738951
BP Cuff [Systolic]__last,0.006611352073235488,0.002337204891234763
Respiratory Rate Set__max,0.0065914497215254775,0.0007460849938738309
BP Cuff [Systolic]__range,0.006555511398533098,0.002194029961685538
"Creatinine, Urine__last",0.006508227467400341,0.0014431130840290528
Creatinine__max,0.006464017625624008,0.0019318191300924806
Temporary Venticular Sens Threshold mV__last,0.006409000933635811,0.0006312550379391854
Temperature C__max,0.0063899225646398385,0.0009912969065354862
Non Invasive Blood Pressure diastolic__min,0.006351480601862325,0.0019165355663653834
Chloride__range,0.006334874181008643,0.0014191446627428118
Atr Sens Thresh mV__mean,0.0063306275008667475,0.0013074974990070543
"Sodium, Urine__min",0.006275167125878478,0.0017171025848316658
O2 saturation pulseoxymetry__last,0.006165704191473198,0.0008319958451325127
Respiratory Rate (Total)__last,0.006110941032627748,0.001467953185099419
NBP [Diastolic]__last,0.006057762455924776,0.0009298507024079494
Ventricular Pacemaker Threshold [Value]__min,0.0060429941503565175,0.0010827268751468248
Manual BP [Diastolic]__last,0.006037891795857675,0.0006789215223509905
BP Cuff [Diastolic]__std,0.006003759896507699,0.0019034685399359312
Non Invasive Blood Pressure diastolic__last,0.005865837866822821,0.0011276064863736002
Hematocrit__range,0.005830850293115986,0.0013699920080949188
Respiratory Rate Set__std,0.005735965514421859,0.002024883629528342
Pulmonary Artery Pressure systolic__std,0.005616583095804395,0.0007958550230239607
CK-MB Index__last,0.005535294031893167,0.001394513966073895
eth_HISPANIC,0.005473178411906421,0.0015313406987008855
O2 Saturation Pulseoxymetry Alarm - High__min,0.005465572417622267,0.0008982525609031698
Temporary Venticular Sens Threshold mV__mean,0.005427225529773328,0.0007678860499299461
Baseline Current/mA__min,0.005422725316488575,0.002261608325074918
Spon RR (Mech.)__max,0.00536891290692858,0.0010159699796687886
rx_unique_drugs,0.005362637961644179,0.0016560255068130206
Urea Nitrogen__mean,0.00536130691264447,0.0017627782834680507
Temporary Venticular Sens Threshold mV__std,0.005352084644575039,0.0009945639632008584
Temperature F (calc)__last,0.005351609269932278,0.000984879217198036
Spon RR (Mech.)__min,0.005237994730313611,0.0008606385498485029
NBP [Systolic]__mean,0.00523194162652918,0.0008572428435810347
Temporary Atrial Stim Threshold mA__std,0.005228011862815763,0.0013612971196644722
Baseline Current/mA__max,0.00520433820560644,0.0021072237371083428
Temporary Venticular Sens Threshold mV__min,0.00516732236675721,0.0009073060645451449
Pulmonary Artery Pressure systolic__min,0.0051559450669739215,0.0009644449749604065
Arterial BP #2 [Systolic]__std,0.005127581046622809,0.0014854671068308789
"Potassium, Urine__last",0.004968552382799562,0.0011644199921304265
Creatinine__last,0.004934198641949661,0.0016457105225719285
Creatine Kinase (CK)__last,0.004760877047200895,0.0007452246048926023
SpO2 Alarm [High]__last,0.0047339074591351785,0.0009318038431152355
Respiratory Rate (Set)__min,0.004733780692563761,0.0015077542308731097
Lactate Dehydrogenase (LD)__std,0.004690775133215785,0.00034611012649980163
Temperature F__range,0.004678383700861266,0.0011765146716459646
Temperature F (calc)__min,0.0045788085590253045,0.0007821198318144947
BP UAC [Diastolic]__last,0.004566829118027837,0.0012612372147211323
Atr Stim Thresh mA__min,0.0045414441121046645,0.0009640107751500955
Temperature Celsius__last,0.004466461685120682,0.0006494396872180097
Smoking Cessation Info Offered through BIDMC Inpatient Guide__max,0.004459838131764893,0.0007362336796429127
"Calculated Bicarbonate, Whole Blood__range",0.004447161474624761,0.0015539462175934056
Arterial BP #2 [Systolic]__range,0.00442611822377208,0.001112365421133583
"Creatinine, Urine__mean",0.004407515229418868,0.001589699369169175
Arterial O2 Saturation__mean,0.004374080546211734,0.001645689356367516
Blood Temperature CCO (C)__last,0.0043326278773634375,0.0008761245349820144
Temperature F (calc)__max,0.004332469419149154,0.0007393949652846857
PAR-Oxygen saturation__last,0.004331011603578095,0.0005484751084459124
Temperature C (calc)__range,0.004300492551513125,0.0008440694982163327
Atrial Pacemaker Threshold [Value]__last,0.004297988911727946,0.000703991647289809
Urea Nitrogen__min,0.004216636464530921,0.0013923714237231131
"Temp/Iso/Warmer [Temperature, degrees C]__std",0.00415673925954374,0.0015989349287682678
PAP [Systolic]__range,0.00415642234311524,0.0005584241987383021
eth_ASIAN,0.004126632198835823,0.0008618141797797535
Arterial Blood Pressure systolic__last,0.004108314429268356,0.0007583813934976977
Temporary Atrial Sens Threshold mV__min,0.004094750406128389,0.0005126843898314227
"Sodium, Whole Blood__max",0.003902096909240771,0.0015522408487328475
Blood Temperature CCO (C)__min,0.0038445448858244412,0.0014053531986865323
Pulmonary Artery Pressure diastolic__mean,0.003823945317971744,0.0009020157951658336
Arterial BP [Diastolic]__mean,0.0038039478913331594,0.0007060655997200849
Ventricular Pacemaker Threshold [Value]__max,0.0037821757326948814,0.0010521962698280326
"Chloride, Urine__range",0.00378160528312359,0.0010773566645567105
"Sodium, Whole Blood__min",0.0037688652426977054,0.0015997449185084338
Arterial BP #2 [Systolic]__last,0.0037661714530554447,0.0007581946057644349
Temporary Atrial Sens Threshold mV__std,0.003611135936231258,0.0011741979809377302
"Calculated Bicarbonate, Whole Blood__std",0.003591011743021322,0.0005680005665171715
Lowest Heart Rate__last,0.003582201466308854,0.0014653823636042755
"Chloride, Urine__mean",0.003409513704417,0.0010944680451953623
ART BP Systolic__range,0.0034029852259898517,0.0004535820655428519
BP UAC [Diastolic]__min,0.003339855473431896,0.0012421545758391742
Lactate__std,0.0033365595425753902,0.001258507780914768
HR Alarm [Low]__max,0.0033225201447927067,0.0013578711238889977
Urea Nitrogen__max,0.003273746706445957,0.001441282424001622
"Sodium, Urine__max",0.0032637004556623104,0.0013879397648232001
BP UAC [Diastolic]__std,0.003254604954164364,0.00119475610694508
Smoking Cessation Info Offered through BIDMC Inpatient Guide__range,0.003218222948172067,0.0008167737198276902
Temporary Atrial Stim Threshold mA__mean,0.003216479907815284,0.0006483380419357576
Arterial BP #2 [Diastolic]__std,0.003197496613747841,0.001130343535324672
% Hemoglobin A1c__range,0.003094847382555499,0.00044421583525349823
Smoking Cessation Info Offered through BIDMC Inpatient Guide__min,0.003090125327770732,0.0006434132318298499
"Sodium, Urine__std",0.003083184857986576,0.0007280786781446284
Atr Sens Thresh mV__range,0.0030715857167032514,0.0013881552672454411
Vent Stim Thresh mA__mean,0.003067719336275565,0.0008566000585782915
ART BP Systolic__last,0.00305615188663515,0.00016538985762662827
PCA 1 Hr Limit (mg)__mean,0.003020213563642771,0.000561278562473635
PAR-Oxygen saturation__min,0.0029850358400788533,0.000517629460500721
Vent Sens Thresh mV__range,0.002974672672866818,0.0006660528056601902
O2 saturation pulseoxymetry__mean,0.002946593877301296,0.0010784687881985615
Arterial Blood Pressure systolic__min,0.002933758761946881,0.0010037859671074545
Methemoglobin__last,0.002926849983805502,0.0005701588795944489
Temporary Venticular Stim Threshold mA__mean,0.002926121076019972,0.000800952322709421
HR Alarm [Low]__min,0.0029202898137354882,0.001489047963630817
Ventricular Pacemaker Threshold [Value]__last,0.002920004588949765,0.0008360850247825157
Manual BP [Diastolic]__mean,0.0028660337211756206,0.0002694230120107196
Respiratory Rate (spontaneous)__std,0.002849205458822124,0.0019627126273777497
Temporary Venticular Stim Threshold mA__range,0.002842740363680596,0.0012347642519193666
Arterial BP #2 [Diastolic]__last,0.0028395711993955295,0.0012091911838746144
SpO2 Desat Limit__min,0.0028287643491835103,0.0010570086393198127
ART BP Systolic__std,0.002807340798616731,0.0010515914445587565
Temporary Atrial Stim Threshold mA__last,0.0027924457264769664,0.001090701997542591
Current Used/mA__mean,0.002776282988623313,0.0005081136091078973
Non Invasive Blood Pressure systolic__mean,0.002755208046127766,0.0004495987675287464
Vent Stim Thresh mA__last,0.0026660277631467056,0.0007161329294789478
Temporary Atrial Stim Threshold mA__min,0.0026372200597956975,0.0005219284720607021
Lowest Heart Rate__min,0.0026247969357983346,0.0013952664970098222
BP Cuff [Diastolic]__min,0.0026164937253715602,0.0010244421733737786
Temperature Celsius__mean,0.0026122153535867556,0.0006459426252510335
Non Invasive Blood Pressure diastolic__mean,0.002568227353310459,0.0005542189214772635
Creatine Kinase (CK)__std,0.002562079174597498,0.0008639891514644053
Baseline Current/mA__mean,0.002537835067816885,0.0007443946659004773
WBC__max,0.002510073188679951,0.0006582645236562256
HR Alarm [High]__last,0.0024840543498997336,0.0007773160333621553
0,0.002465863346903685,0.0006546012328346485
Ventricular Pacemaker Threshold [Value]__std,0.002459303176833649,0.0005278284683903385
Smoking Cessation Info Offered through BIDMC Inpatient Guide__std,0.0024540740557633,0.0004798350776337995
BP Left Leg [Systolic]__last,0.0024501759836926817,0.0005455316092623509
BP UAC [Systolic]__std,0.002448749859764443,0.0010675246917896729
BP Left Leg [Systolic]__min,0.0024340766291247374,0.0005520644433398068
Arterial BP #2 [Diastolic]__range,0.0024259635685549563,0.0010929662669140825
BP Left Leg [Systolic]__mean,0.002419656931627756,0.0005562254398042987
BP Left Leg [Systolic]__max,0.0024186427990565695,0.0005428956264273438
Creatine Kinase (CK)__mean,0.0024092620727728777,0.001508502171226677
Potassium__max,0.0023978847729895893,0.000332220222451854
"Urea Nitrogen, Urine__mean",0.0023782993377080342,0.00041117701558109467
Respiratory Rate (spontaneous)__mean,0.002336941743788179,0.0005308402113640822
Manual BP [Diastolic]__range,0.002277868521515081,0.00023854492198286634
NBP [Systolic]__last,0.002232929771953196,0.0007089162916041233
Hematocrit__last,0.0022285563252399053,0.0017773251046316989
Creatinine__min,0.002227003434740227,0.0008164606036397785
"Chloride, Urine__std",0.002212330204100388,0.0007373334173050839
Respiratory Rate (Total)__mean,0.0022121717458862154,0.00048008963177317837
TCPCV-MAP__mean,0.0021392809673303147,0.0004450460982440104
Heart Rate__min,0.0021326891056174134,0.0011946228311110628
PCA 1 Hr Limit (mg)__range,0.0021188081660489244,0.0008663918427028292
3,0.0020890180217696176,0.0005621559211767771
SpO2__min,0.002061161067704087,0.000482887108524763
"Sodium, Whole Blood__mean",0.0020559002549908724,0.0014418522650317413
Respiratory Rate__min,0.002051590191563246,0.000428020779244333
Vent Sens Thresh mV__mean,0.0020299447994964305,0.0004884184206277202
Lowest Heart Rate__range,0.0020182188916417544,0.0006024431981524457
WBC__last,0.0020153349521424115,0.0015848040527810072
Respiratory Rate (Set)__max,0.0020139088282141284,0.0005517758991361468
SpO2 Alarm [High]__mean,0.001998601764717378,0.0003407108579098797
White Blood Cells__std,0.0019940381681469166,0.0006273881203269536
Urea Nitrogen__std,0.001986178640720082,0.001209478080670839
"Potassium, Urine__std",0.00198529127472018,0.0003194435759634773
Heart Rate__range,0.0019451696548716591,0.0004099018035927053
Manual BP [Diastolic]__max,0.0019370565943019225,0.00023868778306540873
Manual BP [Systolic]__range,0.0019292604501607523,0.0010352348191936041
Temperature Celsius__min,0.001911069447164615,0.00047438116604630606
"Potassium, Urine__range",0.0019018154874522963,0.0007123329301570063
BP UAC [Systolic]__max,0.0018953187006679694,0.0006463513861359384
White Blood Cells__mean,0.0018943045680967386,0.001098000558732822
Potassium__range,0.001833551688752455,0.0002512758875532127
SpO2__max,0.0018034763196874471,0.0005975918110929059
Chloride__std,0.0017934934521896206,0.001201735031102631
Temperature C (calc)__min,0.001790165829690249,0.0006638925721925517
Atr Sens Thresh mV__std,0.0017451320051999008,0.0003605164512269828
PAR-Oxygen saturation__range,0.0017380330772014396,0.0010853882060178775
"Chloride, Urine__max",0.0017332793307738737,0.0005676009296685855
Arterial Blood Pressure systolic__max,0.001719493466133959,0.0005433439752751744
Epidural Infusion Rate (mL/hr)__mean,0.0017120776217069312,0.0002278082628015323
"Creatinine, Urine__min",0.001709193682207566,0.0006434490336507016
Vent Sens Thresh mV__std,0.0016856467915697282,0.00017286434277798046
Atr Sens Thresh mV__last,0.0016342429468663821,0.0007616043707181874
Arterial BP #2 [Systolic]__max,0.0016186506585839978,0.0006959414993143257
"Sodium, Whole Blood__std",0.0015756450992360006,0.0006405815674999741
"Hematocrit, Calculated__max",0.0015718421020939123,0.0005596061405401117
BP Cuff [Diastolic]__last,0.0015697187620229646,0.0008803338378307031
Non Invasive Blood Pressure systolic__last,0.001554823689883289,0.0003678419156007714
BP PAL [Diastolic]__last,0.001551654525598245,0.0003275875214297703
"Hematocrit, Calculated__range",0.0015205333323191406,0.0005250340363088768
"Calculated Bicarbonate, Whole Blood__max",0.001516730335177119,0.00039926951664594364
Vent Stim Thresh mA__range,0.0015146069951060825,0.0004488040688906213
Heart Rate Alarm - Low__min,0.0015115645973924562,0.00015585205652859994
Arterial O2 Saturation__last,0.0014992365483236457,0.0005912071735163212
"Creatinine, Urine__std",0.0014847534675410223,0.0006893929259665181
"Temp/Iso/Warmer [Temperature, degrees C]__mean",0.0014743269170432115,0.001168373095603881
"Sodium, Urine__range",0.0014658018651164894,0.0009975203257089017
BP Cuff [Diastolic]__max,0.0014605410524033634,0.0008056828645451006
"Urea Nitrogen, Urine__range",0.0014437444816926437,0.0001407583666099741
"Sodium, Whole Blood__range",0.0014378498361225177,0.0005920574582318571
"Glucose, Ascites__last",0.0014329693231234896,0.0004794014559674219
"Urea Nitrogen, Urine__max",0.001431321357695281,0.00040141226327215936
Spont RR__mean,0.0014251731789823418,0.0010208569284153022
Glucose__std,0.0014190566919122017,0.00030277069400403203
Spont RR__last,0.0014143029454846134,0.0008612755781334823
BP UAC [Diastolic]__range,0.0014087885996286297,0.0005962631014438402
Lactate Dehydrogenase (LD)__max,0.001383593743562539,0.00019032747447039256
Platelet Count__std,0.001382389461134248,0.0014879429224393095
Blood Temperature CCO (C)__max,0.001381723936634427,0.0008364075072248413
BP Cuff [Systolic]__mean,0.0013802661210633004,0.0007602322753024622
PAP [Diastolic]__min,0.0013651492074236327,0.0002975801624040816
Arterial BP [Diastolic]__max,0.0013589059537821636,0.00036506697417343646
OrthostatBP standing [Diastolic]__min,0.0013539620574975597,0.0007629684435034452
BP PAL [Systolic]__std,0.0013523140920691957,0.0013933757554028187
BP UAC [Systolic]__range,0.0013506344349981437,0.0005735317573247829
SpO2 Alarm [Low]__min,0.0013488280113556962,0.0004924345672902509
Glucose__last,0.0013369436452867589,0.0005654980539870953
OrthostatBP standing [Diastolic]__mean,0.0013270558527175291,0.0007473091277858536
WBC__std,0.001326136795074806,0.000996453798164344
OrthostatBP standing [Diastolic]__last,0.0013242036048610518,0.0007473091277859279
OrthostatBP standing [Diastolic]__max,0.0013242036048610518,0.0007473091277859279
Manual BP [Diastolic]__min,0.0013236965385754029,0.0002371341147881238
Temperature C (calc)__max,0.001312002322363548,0.0006557851072003916
Manual BP [Systolic]__max,0.0013097205240783615,0.0002654445844523094
NBP [Systolic]__std,0.001307470417435952,0.00010598878477196507
Epidural Infusion Rate (mL/hr)__max,0.001294730377010045,0.0003048057231796881
Ventricular Pacemaker Threshold [Value]__range,0.0012872511492973526,0.0003458819367224981
"Potassium, Whole Blood__range",0.001285381342369174,0.0011432304426448252
PCA 1 Hr Limit (mg)__last,0.001232487990451947,0.0003320844450308341
Lactate Dehydrogenase (LD)__mean,0.0012199380998831222,0.0013595033594891717
Arterial O2 Saturation__range,0.0012186070508833468,0.0005890324432462758
"WBC, Ascites__last",0.0012070712928858862,0.0003050325909030777
Hematocrit__mean,0.0012045359614578643,0.0004830298314432179
Lowest Heart Rate__max,0.0012026978461725068,0.0006864459002771602
Gait/Transferring__std,0.0011999089816016717,0.0010832433311419043
tacroFK__mean,0.0011914473129606585,0.0004315270993629085
Heart rate Alarm - High__mean,0.0011805453878200867,0.0007314452686652409
Epidural Infusion Rate (mL/hr)__min,0.0011776297566778338,9.314730766161849e-05
Pulmonary Artery Pressure systolic__max,0.001175062733606902,0.0004076372545483651
Epidural Infusion Rate (mL/hr)__last,0.0011743338258214386,0.00045656700313407954
Lactate Dehydrogenase (LD)__range,0.0011611817940385017,0.0007850080451158047
BP Right Arm [Diastolic]__min,0.0011569351138965623,0.0003249433082691663
WBC__range,0.001151230618183474,0.0003771671453337283
Respiratory Rate Set__min,0.0011472691628271249,0.000192384258226848
Arterial BP [Diastolic]__range,0.0011430541743281397,0.00015966791272666825
BP Right Arm [Diastolic]__last,0.0011426104913281998,0.0003266719972710645
Temporary Venticular Sens Threshold mV__max,0.0011408040676857078,5.132369340908434e-05
BP PAL [Systolic]__range,0.0011387758025432904,0.00015918424181346605
BP Right Arm [Diastolic]__mean,0.0011379518198291194,0.000321582872122819
Blood Temperature CCO (C)__mean,0.0011277154191884574,0.00036297486582093113
PAP [Systolic]__max,0.0011220109234753918,0.0003849970949414988
BP Right Arm [Diastolic]__max,0.0011211869407613095,0.00032943042166755327
"Calculated Bicarbonate, Whole Blood__min",0.00111101392340629,0.00022128151718179125
"Calculated Bicarbonate, Whole Blood__mean",0.0010998584651229937,0.000277911332711896
BP PAL [Systolic]__max,0.001069117571558076,0.0001907341719216412
BP UAC [Diastolic]__max,0.0010671209980585017,0.0007419461240842171
Manual BP [Systolic]__last,0.00106322292598795,0.0001654472952368805
Temporary Atrial Sens Threshold mV__range,0.0010610995859169803,0.00042781638590988757
"Chloride, Urine__last",0.0010383132947075157,0.00024044753730260396
SpO2 Alarm [Low]__max,0.0010338764647084497,0.0004765736165199714
Respiratory Rate (Total)__std,0.0010311192917804358,0.0003585659389743037
White Blood Cells__range,0.0010309291419233536,0.0005951060120478671
Glucose__mean,0.0010254781793530786,0.0003227769724883489
White Blood Cells__min,0.00101749188535476,0.0011858917704716373
Creatinine__mean,0.0010125162974273128,0.0007812085191250948
Respiratory Rate (Total)__max,0.0010088717584994633,0.0005346872821311666
Arterial BP #2 [Diastolic]__max,0.001004625078357546,0.0008146008004987496
Glucose__min,0.0009995544155014802,0.0005077418875964986
"Creatinine, Urine__range",0.0009994276489300846,0.0006639436420407261
Spont RR__min,0.0009978747584303616,0.0006957718241762461
Respiratory Rate (Set)__last,0.0009851981012902078,0.000649552097409973
Temporary Atrial Stim Threshold mA__range,0.0009832966027191637,0.0006222378801417782
Hemoglobin__last,0.0009832015277907002,0.0009965921094416475
1,0.0009775921070061422,0.0006411128612453956
Hematocrit__max,0.0009760709081492846,0.0006156901808099644
ART BP Systolic__mean,0.0009693522798650545,0.0003756841366437011
Diastolic Unloading__min,0.0009671021732227336,0.0003312951547065042
ART BP Systolic__max,0.0009584503547244827,0.00021159239521916108
BP UAC [Systolic]__min,0.000951795109725917,0.00032192299362320567
Current Goal__std,0.0009509711270118571,0.00034183274416996467
PAP [Diastolic]__max,0.0009501788359405295,0.0002939719353191836
Temporary Venticular Stim Threshold mA__std,0.0009454884727986724,0.0006971673891737268
Manual BP [Diastolic]__std,0.0009394670606571065,0.000729365747147153
Spont RR__max,0.0009349985390151971,0.0006396426708630385
TCPCV-MAP__std,0.0009249839798745274,0.00022554222385822445
Sodium__mean,0.0009247938300174008,0.0005733344418824352
Platelet Count__min,0.0009173779855903951,0.0007467293848653918
Atr Stim Thresh mA__std,0.0008989968327371533,0.0003132917519280825
Platelet Count__max,0.0008796649305984116,0.0006470676178612198
Respiratory Rate (spontaneous)__min,0.0008751330256708157,0.0005524834775272818
Temporary Atrial Sens Threshold mV__mean,0.0008702842043147418,0.0004948321728064319
Diastolic Unloading__mean,0.000869206688457802,0.0011567964752702438
tacroFK__range,0.0008690165386007643,0.0002032246804965238
Arterial BP #2 [Systolic]__mean,0.0008596675039597379,0.0009190447987138948
tacroFK__max,0.0008579878468887748,0.00042610448698698406
Manual BP [Systolic]__std,0.0008577660053888048,0.00021645928915661956
Hemoglobin__range,0.0008435047661060846,0.0005549042175429481
Respiratory Rate (spontaneous)__last,0.0008329514490369227,0.0005952775554977286
Ventricular Pacemaker Threshold [Value]__mean,0.0008322225412513706,0.0006300963721396631
Hemoglobin__mean,0.0008284512357521479,0.0006059597204474612
BP PAL [Diastolic]__range,0.0008254405296813205,0.00012788021251284733
Respiratory Rate__std,0.0008207818581823734,0.00046476266316770605
"Potassium, Urine__max",0.0008181197601829782,0.00012587184876820787
Temperature Celsius__max,0.0008162499532547551,0.0004907554544483637
PCA 1 Hr Limit (mg)__std,0.0008030662298290636,0.0006198224820753646
SpO2__std,0.000798122333544371,0.0003012344483229571
Blood Temperature CCO (C)__std,0.0007935270453310217,0.0004186810679955554
Non Invasive Blood Pressure systolic__min,0.0007899141980460822,0.0002611851897526527
Arterial BP #2 [Diastolic]__mean,0.0007850653766898974,0.000541573231758475
Spon RR (Mech.)__std,0.0007689660221220195,0.0003932117697478493
"Hematocrit, Calculated__min",0.0007685223391220797,0.0004059551502627083
Atr Stim Thresh mA__max,0.0007507433274829723,0.0002676371416235042
HR Alarm [Low]__range,0.0007415527510564069,0.0002551030282611103
