feature,importance_mean,importance_std
"Sodium, Whole Blood__min",0.014045539794726248,0.012037197996187857
PAP [Diastolic]__std,0.013970639798157913,0.007172181743391714
Arterial BP [Systolic]__mean,0.013653060828644637,0.003285941198871446
Hematocrit__last,0.013616729854213538,0.009266383500668213
Spon RR (Mech.)__mean,0.013524298483946451,0.009993011271525057
"Potassium, Urine__mean",0.01301924571824169,0.004448571851263918
"Chloride, Urine__mean",0.012881307377948015,0.003073127077316509
SpO2__max,0.012753887861873614,0.001988062786985108
% Hemoglobin A1c__mean,0.012733372424566602,0.0032740120020339544
O2 Saturation Pulseoxymetry Alarm - Low__mean,0.012719123520836928,0.004585425131449299
"Sodium, Whole Blood__max",0.012655040754848712,0.011868369755124062
Platelet Count__mean,0.01262758736965237,0.0035944657275565795
% Hemoglobin A1c__max,0.012541646337733336,0.0030457235747423234
% Hemoglobin A1c__min,0.012430937577865375,0.0032319387292144347
"Temp/Iso/Warmer [Temperature, degrees C]__mean",0.012367526226189062,0.007808561459344037
BP Cuff [Systolic]__mean,0.012119326735568637,0.007126294716957649
"Creatinine, Urine__min",0.012097990680769333,0.004774053470111801
Sodium__mean,0.011822785414493886,0.006750294248253316
CK-MB Index__mean,0.011722297072484355,0.0015165752227426297
"Temp/Iso/Warmer [Temperature, degrees C]__max",0.011540194590787877,0.003958770090309884
O2 saturation pulseoxymetry__last,0.011456118598624032,0.005900117213738002
HR Alarm [High]__mean,0.01138256143067944,0.005106800970190773
Current Used/mA__mean,0.011356898483648093,0.003153304853537282
Non Invasive Blood Pressure systolic__last,0.011189716319993081,0.002706801641396175
Lactate__max,0.011105640327829213,0.0034785941124052836
SpO2__range,0.010842445917577215,0.0018521999915860254
"Hematocrit, Calculated__min",0.010701523513675194,0.0068962343920867504
"Sodium, Whole Blood__range",0.010339929605939501,0.004280747601659357
PAP [Systolic]__mean,0.010196321544790022,0.005563933691301169
Pulmonary Artery Pressure systolic__std,0.010132313380392,0.0010075476124477682
Temperature F (calc)__max,0.01003779316559914,0.003024068887666399
SpO2__std,0.010010936593124398,0.0025253292566867888
Temperature F (calc)__min,0.009955582213190439,0.0033315979959966813
"Creatinine, Urine__max",0.00993902066016441,0.005308693869609838
"Temp/Iso/Warmer [Temperature, degrees C]__range",0.009924025740532638,0.003048310224438001
Lactate Dehydrogenase (LD)__min,0.009843083015157572,0.006377918732871273
Atrial Pacemaker Threshold [Value]__max,0.009814212199747253,0.0045191615156120165
Respiratory Rate (Total)__mean,0.009793323754489136,0.007287923688866915
Non Invasive Blood Pressure systolic__mean,0.009691044974314677,0.003822598639402525
Lactate__min,0.009661055135051267,0.003562302865736501
Respiratory Rate Set__last,0.009265442902180853,0.004014674678413589
Potassium__min,0.009264174675147374,0.004404539501228337
Pulmonary Artery Pressure systolic__mean,0.009117955558340673,0.0011972753315696136
Atrial Pacemaker Threshold [Value]__min,0.009022913132416321,0.004330659378288648
tacroFK__last,0.008825591926317489,0.001407408985198926
Temporary Venticular Stim Threshold mA__last,0.008811044616226994,0.002233562274381486
Arterial Blood Pressure systolic__min,0.008726073404980684,0.005783858274123971
Spon RR (Mech.)__max,0.00860700926700957,0.001372635376492707
Smoking Cessation Info Offered through BIDMC Inpatient Guide__min,0.008575900403892977,0.00476743560528392
Temperature C (calc)__last,0.008543075704201653,0.0046577855862520515
SpO2 Desat Limit__std,0.008427144833019252,0.0036508707330480845
Ventricular Pacemaker Threshold [Value]__mean,0.008293085775416386,0.00338363592141062
Spon RR (Mech.)__min,0.0082435503195186,0.0019833679481369776
Temporary Atrial Sens Threshold mV__min,0.008239820240008244,0.001333289784365854
Temporary Atrial Sens Threshold mV__max,0.008190657792061495,0.0019520447534854398
O2 Saturation Pulseoxymetry Alarm - High__min,0.008186330899829475,0.004710066392556111
Arterial BP [Systolic]__std,0.008138884288457437,0.0035486561292918705
Smoking Cessation Info Offered through BIDMC Inpatient Guide__max,0.00794962005410107,0.005428418682157742
SpO2 Alarm [Low]__mean,0.007943502723704055,0.0052806743685580035
Temperature Celsius__min,0.007941637683948843,0.002087595380305969
Lactate Dehydrogenase (LD)__max,0.007931939477221905,0.006433950271057659
Respiratory Rate Set__mean,0.007917093760770589,0.002202588610119655
"Hematocrit, Calculated__std",0.007873004220957958,0.009933221375124503
"Urea Nitrogen, Urine__last",0.007779230022067129,0.0040746217533537635
HR Alarm [Low]__max,0.007703061798465272,0.0063175814491878216
eth_WHITE,0.007618463595169956,0.0013972537016396216
Arterial Blood Pressure systolic__max,0.007577432720555865,0.005175933524259306
Pulmonary Artery Pressure diastolic__max,0.007571613796519649,0.0014168115610755272
Arterial BP [Systolic]__last,0.007436734121424515,0.0022099204701951105
O2 saturation pulseoxymetry__mean,0.007389660518003605,0.004518295538762115
Urea Nitrogen__last,0.007211288115817438,0.002378925570766204
Potassium__range,0.007209199271291622,0.0013637859227269744
Respiratory Rate (Total)__last,0.007141386425793072,0.006781464878137245
Blood Temperature CCO (C)__mean,0.007003373483909203,0.0022215429867681004
"Calculated Bicarbonate, Whole Blood__mean",0.006907808846853403,0.00478675546578945
HR Alarm [Low]__min,0.006867971597682576,0.007434810441628385
Arterial O2 Saturation__max,0.006854692514625604,0.0031555084949499057
O2 saturation pulseoxymetry__min,0.0067901621390961345,0.004990764781895011
Temperature Celsius__max,0.006771362538363879,0.0024066623383029143
Urea Nitrogen__std,0.006553824301318812,0.0027340471895012926
Temperature F (calc)__last,0.0065488259947749095,0.0041806374809691136
PCA 1 Hr Limit (mg)__min,0.006543753086640791,0.0023041805567723815
Respiratory Rate (Set)__mean,0.006539351592818532,0.003628484922684751
NBP [Systolic]__last,0.00647482121728904,0.004262383322933208
ART BP Systolic__mean,0.0064458758002885475,0.004091359902461533
Respiratory Rate (Total)__max,0.006417452594419504,0.004753020076063348
Spont RR__min,0.005873905408167679,0.002984960414054754
Lactate__range,0.005855851823337477,0.0019822570453715276
Lowest Heart Rate__min,0.005805346546766987,0.0020008526813505203
Respiratory Rate__std,0.0057960959495811926,0.0018752978711472417
"Sodium, Urine__min",0.0057476049159463916,0.004410665795838329
Arterial O2 Saturation__min,0.005739025733072523,0.0024986689315367352
Temporary Venticular Stim Threshold mA__range,0.005700829718886258,0.004564980947944986
Creatinine__range,0.005661738485617529,0.0028718047176487385
Current Used/mA__last,0.005655098944089087,0.001763501504428021
BP Cuff [Diastolic]__min,0.005654203725006579,0.0062252301780015
tacroFK__mean,0.005635404124274301,0.0013527786131108408
Systolic Unloading__last,0.005615112491737873,0.0013707675602496346
Non Invasive Blood Pressure systolic__min,0.005597655719629291,0.003743729836055709
O2 Saturation Pulseoxymetry Alarm - Low__last,0.0055655024342498695,0.001676835852736057
Heart Rate Alarm - Low__min,0.005445170069245164,0.0046384440251118824
Lowest Heart Rate__max,0.00538474278117711,0.0024991534946424187
Respiratory Rate Set__std,0.00533781838093661,0.0028037321366866756
Systolic Unloading__std,0.005315810911825381,0.0015191179423724476
HR Alarm [Low]__last,0.00526970712907715,0.005000888431571455
Hemoglobin__min,0.005204952948777031,0.003285086297803218
% Hemoglobin A1c__last,0.004999201762984806,0.004841920392591633
Atr Sens Thresh mV__std,0.004986668695829954,0.0029435199901808144
Hemoglobin__mean,0.004978686325677706,0.008299643586314121
Heart rate Alarm - High__mean,0.004976746684332301,0.003981022545596955
Hemoglobin__max,0.004933776168372761,0.003324239819699492
Temporary Venticular Stim Threshold mA__mean,0.004924152563236061,0.0009719467657683461
Arterial BP [Diastolic]__mean,0.004887821588804964,0.0020764684318147924
Pulmonary Artery Pressure diastolic__range,0.0048834200949827485,0.0014312455165182722
Arterial BP [Diastolic]__range,0.00485902537498486,0.002272560222947377
BP UAC [Diastolic]__std,0.004691694008149461,0.0010690956051615658
BP UAC [Systolic]__last,0.004685054466620975,0.001054665437775946
Atrial Pacemaker Threshold [Value]__last,0.004643874388826408,0.0038220311961993073
Creatine Kinase (CK)__range,0.004550174791525863,0.0035526406570954936
BP UAC [Systolic]__range,0.004467665432756318,0.0010940672958470923
"Calculated Bicarbonate, Whole Blood__std",0.004454087943338614,0.0007833536773797835
Temperature F__range,0.0044081333637707495,0.0011134911100256562
Pulmonary Artery Pressure systolic__last,0.0043513615536228565,0.0004599061036373408
Chloride__min,0.004299662651609059,0.0022477294104154212
White Blood Cells__std,0.00429884203411679,0.002123867370022052
Temporary Venticular Sens Threshold mV__min,0.004202382177978503,0.002459287167279002
Arterial O2 Saturation__range,0.004160530685872077,0.002636052019498867
BP UAC [Diastolic]__mean,0.004127855189361207,0.0010348697153465633
Lowest Heart Rate__mean,0.004108757182268085,0.0013496149004159368
BP UAC [Systolic]__max,0.004088540151321829,0.0009799655632603938
Creatine Kinase (CK)__max,0.004084362462270219,0.002095541982433121
BP Cuff [Diastolic]__max,0.004055566248450137,0.004820321345123276
Atr Stim Thresh mA__range,0.003952765257144187,0.0016385659600862228
Atrial Pacemaker Threshold [Value]__mean,0.003825047334708942,0.0017974300622030398
Lactate Dehydrogenase (LD)__range,0.003788567157097522,0.0028478873789222294
"Urea Nitrogen, Urine__mean",0.003765962875264606,0.0035511054629181757
Spont RR__max,0.0037543250271922846,0.002222686306334293
Arterial Blood Pressure systolic__range,0.0037494013222385547,0.003637948213205289
Chloride__mean,0.003719113076614322,0.0018893238626524781
Chloride__max,0.0037066546110496425,0.002634290219959521
Heart rate Alarm - High__last,0.0036997166631604016,0.0018050302616773235
gender_M,0.0035539451558948888,0.0013846376174835393
Current Goal__mean,0.0035478278254978735,0.004400705735091502
Arterial BP [Diastolic]__last,0.0035247013325336194,0.0017025410853012547
Gait/Transferring__mean,0.003487176732659236,0.003599954377176458
HR Alarm [High]__range,0.0034412221530914166,0.0013335199540648332
Prothrombin time__min,0.0033935517369487966,0.002279475734380601
Arterial BP [Systolic]__range,0.003372215682149471,0.002731687872088943
Gait/Transferring__min,0.003325813493040353,0.0028748976853750505
ART BP Diastolic__std,0.0033074615018493735,0.003951406084080667
Pulmonary Artery Pressure systolic__range,0.003195186108587067,0.0009964585257182029
Respiratory Rate (Total)__range,0.0031946638974555963,0.0015036591592551456
Current Used/mA__max,0.003181086408037892,0.003523981007868103
Temperature C__last,0.003164897862962812,0.005013052996148378
Respiratory Rate (spontaneous)__range,0.0031559456721379497,0.003126487863830499
"Glucose, Ascites__last",0.0031499775449213008,0.001702035540536954
PAP [Systolic]__max,0.0031477394972151186,0.002991798863383975
Ventricular Pacemaker Threshold [Value]__min,0.0030562779476207337,0.0022153555961536195
BP Cuff [Systolic]__range,0.003004504444016698,0.0016703815551659688
Atr Stim Thresh mA__std,0.0029745146047533088,0.00199755967837362
Glucose__std,0.002961533928057203,0.0032220589831694264
Vent Sens Thresh mV__mean,0.0029535515579049766,0.003685383925691523
Heart Rate__range,0.0029484786497709025,0.002168728208028715
Pulmonary Artery Pressure diastolic__std,0.0029417645066522223,0.0013887736456424337
"Potassium, Urine__min",0.00292199508524722,0.004315344204405002
BP UAC [Diastolic]__range,0.002891035425311106,0.0015688880898718012
Hemoglobin__last,0.002858583733570885,0.003426768300385988
"Temp/Iso/Warmer [Temperature, degrees C]__min",0.0028553012636017617,0.0014060007827663042
Current Used/mA__min,0.0028444840330216882,0.0037783427585313875
Spont RR__std,0.002839112718526704,0.0022718485187085296
Smoking Cessation Info Offered through BIDMC Inpatient Guide__last,0.0028366508660497836,0.0024218337468680843
"Potassium, Whole Blood__max",0.002830608137243029,0.0019577718301558604
Respiratory Rate__range,0.002813971982626806,0.0023830206905124766
Epidural Infusion Rate (mL/hr)__std,0.0027572001724788684,0.0011293993209415718
Temporary Atrial Sens Threshold mV__std,0.0027533954913782745,0.0017865177493871583
Diastolic Unloading__std,0.0027385497749270018,0.000757217290338051
"Hematocrit, Calculated__max",0.0027209437996380094,0.004202279728832231
Arterial O2 Saturation__std,0.0026805097377455176,0.003615341571913188
Bicarbonate__range,0.0026764066502841465,0.001231606742356081
"Potassium, Urine__max",0.0026499976873507027,0.00428023279635829
rx_total_mentions,0.002634555158177787,0.001406312912899476
Respiratory Rate Set__range,0.00261262229065673,0.0028229022246479747
Arterial BP [Diastolic]__min,0.0026122492827056697,0.0013381858370309606
Hematocrit__mean,0.0026022526696179104,0.0011421775258754856
ART BP Diastolic__min,0.0025818118339010045,0.002374795276664818
"Sodium, Urine__max",0.0025460776721915935,0.003236475407718813
Creatine Kinase (CK)__mean,0.0025134767772709175,0.001880986047677304
Epidural Infusion Rate (mL/hr)__max,0.002466850783391328,0.0009537183418738241
BP UAC [Diastolic]__max,0.0024560335528111877,0.0015851361897411653
tacroFK__range,0.0024314896296329545,0.00043230605155137697
Current Goal__std,0.002423059649939452,0.003347266220219266
Temperature Celsius__range,0.0024194041720192903,0.0023414977516996436
PCA 1 Hr Limit (mg)__std,0.002414032857524351,0.0011121231503454147
proc_rrt_any,0.0023956808663333274,0.001117897662803991
NBP [Diastolic]__mean,0.002386728675508465,0.00254265384267053
Lowest Heart Rate__last,0.0023712115447452665,0.0025616569730890415
Non Invasive Blood Pressure systolic__max,0.002367183058874045,0.0024881352419317045
BP UAC [Systolic]__min,0.00235017389630674,0.0009335652238809727
Heart Rate__last,0.002329360052638818,0.004289616330436426
"Hematocrit, Calculated__last",0.002304368519919331,0.007173472132789775
Respiratory Rate Set__min,0.0022923576638959275,0.0013848832245841394
Ventricular Pacemaker Threshold [Value]__max,0.0022895228034680803,0.0017693351013313896
"Chloride, Whole Blood__mean",0.002227528882005636,0.003684377726716746
Temporary Atrial Sens Threshold mV__range,0.0022271558740546205,0.0009834852274057603
CK-MB Index__std,0.00222029252775553,0.003519269451463346
eth_BLACK,0.0022123847591935196,0.001965322030896263
NBP [Diastolic]__range,0.0022071626478789687,0.0008167453985149009
Temporary Venticular Sens Threshold mV__range,0.0021801568722238816,0.0035956837331618838
NBP [Diastolic]__last,0.002165758765313841,0.0012443656701244764
"Potassium, Urine__last",0.002158671614244145,0.0029760911914302125
Atr Sens Thresh mV__min,0.0021438258977928503,0.0030365181274689896
Atrial Pacemaker Threshold [Value]__range,0.0021371863562643645,0.00251117366342306
Manual BP [Systolic]__min,0.0021342022926560842,0.0005746827641162735
eth_OTHER,0.0021202517952872537,0.0013630399445097097
Pulmonary Artery Pressure diastolic__last,0.002101750600915775,0.0011212035184668138
Spon RR (Mech.)__std,0.0020989903420781443,0.0013692519102288848
Ventricular Pacemaker Threshold [Value]__std,0.00209660309119144,0.0011875132916248953
Arterial BP #2 [Diastolic]__max,0.0020807129524772704,0.0013573000980322016
"Sodium, Urine__range",0.0020784003031808496,0.0014461212020588539
Pulmonary Artery Pressure systolic__max,0.002067806877371359,0.0018690682261704788
Respiratory Rate (spontaneous)__max,0.0020527373561494144,0.0026495866662802404
admit_weekend,0.0020462470178014723,0.0011500258558702766
Manual BP [Systolic]__mean,0.0020349075760898614,0.0005337109862783291
ART BP Diastolic__mean,0.0020301330743166092,0.0024045358564941627
Manual BP [Systolic]__max,0.0020268506043474854,0.0005836281466439264
Arterial BP #2 [Diastolic]__min,0.0020070065813522662,0.0012208415780627145
0,0.0020042463225146134,0.0011029750226217141
BP UAC [Diastolic]__last,0.00197209303713517,0.0006133866416214028
Sodium__std,0.001965677300377333,0.002474558175614615
Bicarbonate__mean,0.0019492649505316484,0.0047435955074140446
Glucose__mean,0.0019176338762836754,0.002966340180646703
Glucose__range,0.0019155450317578592,0.001366685752045018
Ventricular Pacemaker Threshold [Value]__last,0.0019144260079047904,0.0018706789520935548
"Chloride, Urine__std",0.001912710171330012,0.0012005873457156847
BP UAC [Systolic]__std,0.0018913741165306418,0.0015581483509527622
Vent Stim Thresh mA__min,0.0018757823841772936,0.0030947762777174133
"Glucose, Ascites__min",0.0018056568893822123,0.0014159915853359686
"Glucose, Ascites__mean",0.0018047616702997482,0.0014152347478843985
PCA 1 Hr Limit (mg)__max,0.0018012553955599753,0.0005628121170907159
Arterial BP #2 [Diastolic]__last,0.0017987189414929495,0.0008022707663342464
Platelet Count__std,0.0017970777065083876,0.0021611539950013425
WBC__max,0.0017851414520751562,0.0011528057370477436
"Glucose, Ascites__max",0.0017817097789256664,0.0014183484505600667
Heart Rate Alarm - Low__max,0.0017756670501188454,0.0013149464210485073
PCA 1 Hr Limit (mg)__mean,0.0017629101781933443,0.001270632198831239
Gait/Transferring__std,0.0017422455377058776,0.002564398855724961
eth_ASIAN,0.0017386646613759549,0.0006733965506463186
Arterial BP #2 [Diastolic]__range,0.0017379932470640957,0.0014143409644763395
Atr Stim Thresh mA__last,0.0017344869723242783,0.000887241106374998
% Hemoglobin A1c__range,0.0017181492240688546,0.0013198322743973965
WBC__range,0.0017155381684115455,0.001207521337468697
proc_vent_any,0.0016976337867617985,0.004849074225166319
Lowest Heart Rate__range,0.0016860705402796273,0.0015788498805146245
"Calculated Bicarbonate, Whole Blood__range",0.0016751041065190986,0.001818636908134923
Systolic Unloading__mean,0.0016631678520858894,0.00040625401325129073
Pulmonary Artery Pressure diastolic__min,0.0016427270163690499,0.0006295810698796555
"Creatinine, Urine__range",0.0016362366780210192,0.002570330410114165
Epidural Infusion Rate (mL/hr)__mean,0.0015989358829172629,0.0026720814471992067
WBC__last,0.0015729745295250507,0.0004259132124520195
Potassium__max,0.0015713332945405112,0.0015084259572961623
"WBC, Ascites__max",0.0015293325992536966,0.001500000596654814
Glucose__max,0.0014862128801137464,0.0015502501525009075
"WBC, Ascites__min",0.0014822589958327192,0.001561679679562024
Hematocrit__std,0.0014563722440307015,0.00047154853763190516
CK-MB Index__last,0.0014524929613399795,0.0009881821087223102
Pulmonary Artery Pressure diastolic__mean,0.0014501803120435142,0.0005529361666646453
Non Invasive Blood Pressure systolic__std,0.0014457788182212993,0.001332887428296466
Respiratory Rate__max,0.0014380948544298945,0.0012853061104501154
Respiratory Rate (Set)__min,0.0014250395761435941,0.0022177376816902576
Arterial BP [Systolic]__min,0.0014233237395687936,0.0012235136233463323
Lactate Dehydrogenase (LD)__last,0.0014065383817721377,0.0009301712789575727
Baseline Current/mA__mean,0.0013665519294209449,0.0009237856085801785
TCPCV-MAP__last,0.001359091770400167,0.0006102392112548818
Spont RR__last,0.0013567045195135075,0.0011356466903136588
Respiratory Rate (Set)__max,0.0013444698587195213,0.0017917630745959959
"Urea Nitrogen, Urine__max",0.0013429778269153704,0.002836758938591315
BP PAL [Systolic]__min,0.0013343986440414346,0.0007499553415739082
"WBC, Ascites__mean",0.0013341002376806355,0.0015521183575009005
Creatinine__last,0.0013194783259999898,0.003163472692857437
Orthostatic BP lying [Systolic]__min,0.0013119435653890176,0.0006797950288225745
Non Invasive Blood Pressure diastolic__std,0.0013088849001904768,0.0013803412509355217
O2 Saturation Pulseoxymetry Alarm - Low__max,0.001248532213712661,0.001631506817536907
TCPCV-MAP__min,0.001247040181908532,0.0006225405661884445
"Calculated Bicarbonate, Whole Blood__min",0.0012462941660063898,0.003585060584057161
Current Goal__range,0.001239729226068187,0.002039420712709848
1,0.0012360737481480033,0.001994264235083873
tacroFK__min,0.001214215482217207,0.001416314429959779
"Creatinine, Urine__std",0.0012139170758563855,0.0036620443509821055
BP Left Leg [Systolic]__min,0.0012066807216062347,0.002956680101033188
Vent Sens Thresh mV__range,0.0012057855025237485,0.0026678637499341486
tacroFK__max,0.0011973555228303122,0.001395407658916233
BP Left Leg [Systolic]__mean,0.0011915365987941184,0.0029473914449066312
BP Left Leg [Systolic]__last,0.0011896715590389516,0.0029456440359051767
BP Left Leg [Systolic]__max,0.001178108312556736,0.0029288932675835505
BP Right Arm [Diastolic]__max,0.0011759448664407479,0.003453481697645148
PAP [Diastolic]__last,0.0011631879945152913,0.0015470100408986579
BP Right Arm [Diastolic]__last,0.001156399249806439,0.0034184088086629113
BP Right Arm [Diastolic]__mean,0.001152743771886211,0.0034203264523620914
BP Right Arm [Diastolic]__min,0.0011501327162289688,0.0034192156500098434
TCPCV-MAP__max,0.0011472232542108606,0.0004981732320052102
"Urea Nitrogen, Urine__range",0.001139315485648873,0.0004899143058556162
BP Right Arm [Systolic]__min,0.0011299902868729284,0.0034147225486911162
BP PAL [Diastolic]__last,0.001120515884916573,0.0007377457963260323
"Sodium, Whole Blood__std",0.001116935008586606,0.0044304013541654206
BP Right Arm [Systolic]__max,0.0011153683751922827,0.0034987809016896222
BP PAL [Diastolic]__mean,0.001112608116354541,0.0006464729234191331
BP Right Arm [Systolic]__last,0.0011124589131741968,0.003497659621115073
BP Right Arm [Systolic]__mean,0.0011123843115839805,0.0034980621006252184
Vent Stim Thresh mA__max,0.0010941815235733453,0.003147807929294647
Temperature Celsius__std,0.0010720248512817276,0.0008631836626700716
Blood Temperature CCO (C)__last,0.0010704582178873378,0.002280664190938495
Hemoglobin__std,0.0010703836162971436,0.0019611485001586834
Temporary Atrial Stim Threshold mA__range,0.0010510618044334175,0.0014188997003550322
Temporary Venticular Stim Threshold mA__std,0.001029427343273226,0.002086140925047427
ART BP Systolic__last,0.0010272638971572158,0.0008190199379532188
PAP [Systolic]__std,0.0010268162876159836,0.005282060215222649
Respiratory Rate (Set)__std,0.001021668777891671,0.0008913948876374243
"Calculated Bicarbonate, Whole Blood__max",0.0010148054315926025,0.0030722844628650495
Baseline Current/mA__min,0.000986531428903925,0.0005498004290460939
"Urea Nitrogen, Urine__min",0.000983248958934757,0.0028778998899257283
"Creatinine, Urine__last",0.0009668366090891167,0.003358860501294724
NBP [Diastolic]__std,0.0009633303343494326,0.0019149359471820906
"Chloride, Urine__range",0.0009525877053594867,0.0015436958348530889
Orthostatic BP lying [Systolic]__mean,0.000948484617898071,0.000678744249930964
Orthostatic BP lying [Systolic]__max,0.0009457243590604181,0.0006747167847307221
Orthostatic BP lying [Systolic]__last,0.0009457243590604181,0.0006747167847307221
TCPCV-MAP__std,0.000940278442975262,9.696094698141857e-05
BP PAL [Systolic]__mean,0.0009277453758204324,0.0006876486467270097
ART BP Systolic__min,0.0009195392008976233,0.0031629327167726506
BP PAL [Systolic]__max,0.0009179725675032557,0.0006578704337613565
O2 Saturation Pulseoxymetry Alarm - High__max,0.0009147646991243041,0.0015204594481867248
"Temp/Iso/Warmer [Temperature, degrees C]__std",0.0009102140021216565,0.0021170667583734364
Current Goal__max,0.0008917874093403944,0.002710116260186133
Manual BP [Systolic]__last,0.0008557548412701621,0.0018103306356273485
Respiratory Rate Set__max,0.0008387456787028791,0.0020629883894877445
2,0.0008257650020067509,0.0010898373531921328
Urea Nitrogen__mean,0.0007919704816427453,0.0008846581818222895
Prothrombin time__last,0.0007879419957715905,0.002265041862361338
BP Left Leg [Diastolic]__max,0.0007854801432946923,0.0019087820006030642
ART BP Systolic__std,0.0007852563385240651,0.0024343270654844035
Respiratory Rate (Set)__last,0.0007795866176683486,0.0011115140503813006
Diastolic Unloading__range,0.0007769755620110619,0.000560101416191659
Non Invasive Blood Pressure diastolic__last,0.000775110522255873,0.0005784307793775061
BP Left Leg [Diastolic]__last,0.0007648155028072035,0.0019355978649657987
BP Left Leg [Diastolic]__min,0.0007607124153458322,0.001942905912503992
BP Left Leg [Diastolic]__mean,0.0007520586308817467,0.0019507340773535166
Heart rate Alarm - High__std,0.000749522176814743,0.0012715229189312136
Methemoglobin__last,0.0007363176953479655,0.0007278387072513245
Temporary Atrial Stim Threshold mA__mean,0.0007358700858067335,0.0006994485883391089
Manual BP [Diastolic]__max,0.0007272163013426258,0.0009327056647910606
Hemoglobin__range,0.0007225164011595897,0.002349002401040037
Atr Stim Thresh mA__mean,0.0007075960831181005,0.0010717297528103423
Manual BP [Diastolic]__min,0.0007043882147391934,0.000864613847493183
Respiratory Rate (Set)__range,0.0006853648092362441,0.00033521115312779313
Temperature F__std,0.0006793966820196617,0.000990713965923565
